Experiments,DFabs<--ACabs,DFabs<--BAabs,DFabs<--BHabs,DFabs<--BLabs,DFabs<--BUabs,DFabs<--CAabs,DFabs<--CCabs,DFabs<--CHabs,DFabs<--DFabs,DFabs<--ELabs,DFabs<--ERabs,DFabs<--FPabs,DFabs<--PCabs,DFabs<--PJabs,DFabs<--RIabs,DFabs<--pH,DFabs<--Lactate,DFabs<--Butyrate,DFabs<--Acetate,DFabs<--AcGum,DFabs<--ArGal,DFabs<--Inulin,DFabs<--Pectin,DFabs<--Starch,DFabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Starch,0.004687712615863842,-0.0023886112851852722,0.005024480692703616,-0.0031460781717164957,0.021266395708715375,-0.026125946446237235,0.032900473466989676,-0.0004164625111628645,0.053403422868048604,-0.0190316000496122,-0.02472517408430576,-0.00014137727462432815,-0.015506224087016152,-0.01082845031368462,-0.004989546337588263,0.03041734430430965,0.0,0.0,0.0,-0.015912741883234542,-0.019854068127884105,0.05550618568773975,0.006475732726129616,0.004711498985575003,-0.019060240735045888,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Xylan,0.004405843585052273,-0.0015580010871318246,0.004315231467851183,-0.0034619323993948393,0.020189799271862614,-0.02539022215388038,0.029727611270817845,-0.0004933304458179259,0.050601487198675216,-0.02067546234042807,-0.022927428102967416,0.0013573923774740924,-0.01366247788240964,-0.013724436174062165,-0.005281321215019985,0.031860083568502555,0.0,0.0,0.0,-0.017395881382240488,-0.021281340896067293,0.05666023614901033,0.006830395031720398,-0.030251204335892748,0.01619820111346516,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-4Inulin-2Pectin,0.003734268044883554,-0.002756493509831754,0.004914053378796037,-0.00333950251340866,0.023349995511499324,-0.03286217358132656,0.028443564831871878,-0.00017271225086667116,0.050749055286022755,-0.020034164518795233,-0.019467877913266422,0.0005135563693263314,-0.01104151911356232,-0.011701335680078378,-0.004803871121257544,0.024774098611352116,0.0,0.0,0.0,-0.01630816204304045,-0.017476013301109726,0.059287791562012665,0.041580911683426654,-0.03200708860531449,-0.019459442010318698,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-Inulin,0.003810828665102071,-0.0021727049215273433,0.004713034929538316,-0.0031275145336985607,0.024080922728912393,-0.028364935888146814,0.02916106318546967,-0.0010966638678854162,0.03794673645530234,-0.02280063310807402,-0.025078602849759837,0.0005659959719262343,-0.012934009280394424,-0.010828235030851582,-0.004435886645858938,0.034068701302802026,0.0,0.0,0.0,-0.018884365878660568,-0.02050465122881261,0.10765702723440797,-0.02670613453300162,-0.027470805893906134,-0.017152221231636674,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.7142857142856683,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-CH-DF-ER-RI-4Inulin-1Pectin-1Starch,0.002247974542392925,-0.0029726658067242675,0.005669125201688572,-0.007013426534831524,0.01719890872863206,-0.037009548990225245,0.03127768492834135,-0.0009123632311820982,0.04282994175837798,-0.02051732045513662,-0.026052905835888606,-0.0027028715762902377,-0.013787981124425475,-0.01014187583191828,-0.004165349993854761,0.03772907715798779,0.0,0.0,0.0,-0.01988813980567184,-0.02080073506317355,0.06452595579183913,0.009588945756920363,0.005619537813419645,-0.02005119516768239,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CH-DF-ER-RI-4Inulin-1Pectin-1Xylan,0.005131096487695519,-0.0021598570607602586,0.004998903746970675,-0.0028551172702149918,0.024098118094896728,-0.03611867307261987,0.0277213204042478,7.880330085755249e-06,0.052937373398718506,-0.02064644042402506,-0.028048139356754043,-0.002740532407029107,-0.014846823586320335,-0.013296549806202,-0.004255230748517945,0.028060678843070164,0.0,0.0,0.0,-0.015435200345448478,-0.02300844751467759,0.055363329540599485,0.009777446494183757,-0.030899580375037407,0.015747619708153335,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CH-EL-ER-FP-PC-AcGum,0.0002512521330605856,-0.0007001892409541396,-0.00012324620038270932,0.0006390801072120679,0.0016301757114177405,-0.002966248230500655,0.0100701916099272,0.0002253381061283019,-0.033842379403385255,0.001629206712611697,-0.003978207607499577,-0.0003505732491612433,0.004864538593048398,-0.0006072140078652983,0.003419519043104216,0.0027699060331691384,0.0,0.0,0.0,0.04033619557761334,-0.0021164861931042235,-0.031015219588510015,-0.009117138192734938,-0.004513899419795383,-0.0028568708016113793,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-CH-EL-ER-FP-RI-3Inulin-1Pectin-2Starch,0.00039442636919292495,-0.0008005261539735579,0.0022281454943797806,-0.0007138024084269997,0.004310135265642947,-0.0041184504567222165,0.015137623016807163,0.00020014987242492792,-0.058903472518379026,0.005321275353093039,-0.005788974248888817,-0.00026635751636190777,-0.0023811234144324608,-0.000901901762593877,-0.0008703308772634376,0.00812001124871048,0.0,0.0,0.0,-0.0034706406193700714,-0.004035549917342987,0.007098222886296834,0.0022788555615327576,0.016085852049291135,-0.0052758359892124485,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.3333333333333333,0.0
AC-BA-BL-BU-CA-DF-EL-ER-FP-RI-5Inulin-1Pectin,0.0030400916747748835,0.0033324822580272496,8.713111958720401e-05,-0.0049039916304702115,0.03483941568569703,-0.020783327194777403,0.04273334566842426,2.4174307896333184e-05,0.07024664660238407,0.022702095078473747,-0.030396666072986345,0.0007222752408547827,-0.00943127240138975,-0.005442389776422219,-0.0034774251553145318,0.037353918162936504,0.0,0.0,0.0,-0.018162416698919104,-0.01807924509217793,0.10073489395224235,0.008595867573537612,-0.035235755533318626,-0.021149260107089174,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-DF-ER-RI-Inulin,0.0024923688901418994,-0.0014360663735053754,0.004015350018373946,-0.0034177424081347193,0.02285510313443162,-0.028281310270117096,0.030611568464135586,0.004333457926457577,0.0474418532577428,-0.017060869165103545,-0.027834042857655072,-0.0021490159546109777,-0.01153153283860196,-0.012092883888293398,-0.0033494240265678266,0.031635951714759525,0.0,0.0,0.0,-0.019600410989739685,-0.020136494697494945,0.10686982313171028,-0.028690194372426373,-0.03539202158593319,-0.016614728619090538,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-ER-FP-PC-RI-Xylan,0.0007603081315755839,-0.0011095367016440095,-0.000327759671278975,0.0014946419661017991,0.0038101223466748546,-0.002394075056707318,0.008481447424062274,0.0006743617660619997,-0.042903196554292325,-0.0039915452812883,-0.004198888990689408,-0.0006046137535436584,0.006674523060633378,-0.00025102506815032424,-0.0008659876358102672,0.002773833003911105,0.0,0.0,0.0,-0.0006339766762473363,-0.005403282434086907,-0.024746078853918742,-0.006856100481342186,-0.003114545184441589,0.04637910593978383,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BL-BU-CC-CH-DF-ER-FP-4Inulin-1Pectin-1Starch,0.0001777865856208592,-0.0012524467892944808,0.002276963117447768,-0.000982652922922915,0.01597088878296993,0.02111437936398116,-0.05705960776148871,0.00017249227924780286,0.05653984184461562,-0.0072130806557834165,-0.0245567055859349,-0.005183281312611971,-0.003680083160711961,-0.007231093098155478,0.004594773919406264,0.02285028415816752,0.0,0.0,0.0,-0.01462421150031415,-0.015787878652865236,0.03907207688994028,0.004922717401588506,0.006252796350216324,-0.019170450288802387,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CC-CH-DF-ER-FP-5Inulin-1Pectin,-0.0009528242322531608,-0.0010433497262949283,0.0001353291930122809,-0.0016589396531608977,0.025331715238703922,0.018089272303676063,-0.05783434098247776,-0.0001273250596767127,0.056114483148875564,-0.007109461091458799,-0.026196413609114556,-0.0058555209196426644,-0.004696863051503897,-0.0072650806876746075,0.003510593788867647,0.022812645470892845,0.0,0.0,0.0,-0.012568615331229839,-0.015830556741830978,0.06363904080607674,0.006362531569532371,-0.034029228414662854,-0.018989337846975436,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CC-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Starch,0.0021096139739860175,-0.001799067826094952,0.0027123294296589754,6.129873916506883e-05,0.017991514564915143,0.022868030443787577,-0.0516901814378798,-0.0008012616922232243,0.04586523214185779,-0.007861994372850114,-0.022747842330824244,-0.002430031121793118,-0.003963162856684488,-0.006205105612223798,-0.002908395056358792,0.023472142393954773,0.0,0.0,0.0,-0.013129930609667844,-0.01620487265458161,0.03793529471721162,0.003314329529689115,0.007349398125979034,-0.02046267891133373,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CC-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Xylan,-0.00018391347744248283,-0.003916911189867691,0.0015158506296575074,0.0006431770561770963,0.016320951291444622,0.01904003615575758,-0.041851900755004445,-0.0005153683657673267,0.03989699936048551,-0.007287043847820978,-0.02866770109839061,-0.004484778446230021,-0.0040142184275795125,-0.008763418815691364,-0.0034268335896459486,0.02388345147737048,0.0,0.0,0.0,-0.015566047585823318,-0.015686018338257616,0.04220087632028894,0.004715126935731279,-0.02519155465405095,0.013823812879960644,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.7142857142858826,0.0,0.0,0.9160361284651318,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CC-CH-DF-ER-FP-RI-5Inulin-1Pectin,-0.0006137192875824183,-0.0005041549422524189,0.0016140951876613225,-0.0022791579568927963,0.014213911179791795,0.019849051723087378,-0.044307413314553824,-0.0010668379119174033,0.03450712921605868,-0.006668487409637733,-0.02434245496818965,-0.0034895591336217796,-0.0028138468753207816,-0.005683229272677143,-0.0026777696457098827,0.017321294112639,0.0,0.0,0.0,-0.01640373374250802,-0.011207425634969365,0.07464517298239198,0.006814123751087623,-0.026034319920634683,-0.01966212848032063,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CC-CH-EL-ER-FP-PC-PJ-AcGum-Inulin,-1.138182864947497e-06,-0.0006673340871930118,-0.00031689126383174527,-5.724898285486479e-05,0.003938206242905423,0.0051901397735557775,-0.010263448487967251,0.0002568476918068803,-0.04176933349194851,0.00093003614212979,-0.004538672197271477,-0.0006935991651632572,0.004830516390502453,0.002247739652679725,0.0021217160451818605,0.004874316291375593,0.0,0.0,0.0,0.023221551852131424,-0.0022807157903232352,0.006304424498230219,-0.007439600068398497,-0.006675727777183057,-0.005564053431153299,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.999950002499775,0.0,0.5,0.0,0.5,0.0,0.0,0.0
AC-BA-BL-BU-CC-CH-ER-FP-PC-RI-3Inulin-2Pectin-1Starch,-0.00013459213247353385,-0.0004995126277208328,0.0009547796049578623,-0.00044408185407519255,0.004130668181248686,0.00746340280229395,-0.011713761307976462,0.000309883677823977,-0.030445371111008257,-0.0022886980257251044,-0.00469553937796842,-0.0012600829096680337,0.003700229584832083,-0.0012492605010894211,-0.0002543957768516109,0.006172409755262461,0.0,0.0,0.0,-0.001954993961209601,-0.0029586656544018865,0.00330919276414947,0.00938570995899764,0.001145300465551289,-0.005024890388277444,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.999950002500075,0.0,0.0,0.999950002500075,0.7142857142858826,0.7936507936509524,0.0,0.9160361284651318,0.0,0.0,0.5,0.3333333333333333,0.1666666666666666,0.0
AC-BA-BL-BU-CC-CH-FP-PC-PJ-ArGal,0.0002742796238850468,-0.0012926499833437524,-0.0010960122350264683,-0.00044839725406332627,0.0024902509423819466,0.004170341791415755,-0.008108198764649304,0.0002844565040008594,-0.04261172688312151,-0.002666908148676156,0.007161051703786309,-0.0021228410269726414,0.003772228642959485,0.0017080783759328456,0.002422147476198998,0.005052396841347217,0.0,0.0,0.0,-0.0012624526870521633,0.04206674394113097,-0.018817807119339704,-0.007016764510084283,-0.007291898595338517,-0.0030185874009674247,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,1.0,0.7936507936507142,0.999950002499775,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AC-BA-BL-BU-CC-DF-ER-FP-RI-Inulin,-0.0009594205885448217,-0.0014947239478880713,0.001188973447477273,0.0008934247188947408,0.029179023482244125,0.023238316489891574,-0.04924721121957356,0.000784230020574548,0.04270745472135868,-0.007247879279946737,-0.02337406542660161,-0.0026162263175303294,-0.009967168611897663,-0.008438920275392857,-0.0012091931124979778,0.026194978054951537,0.0,0.0,0.0,-0.0175790559771386,-0.01536590059880506,0.09320467517457226,-0.01766001039099964,-0.027520562130957847,-0.01926829902963205,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.7142857142856683,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-CH-DF-EL-PC-RI-Inulin,0.002036204294047578,0.0021478605541316,0.0034318741732700248,-0.003439961245114154,0.045950462579388514,0.027251851460473108,0.04915303258394652,-0.0014304589717225723,0.10390642850575121,-0.0023596565662459853,0.032535505623302666,0.0037662321176718592,0.01860757989808917,-0.005058231538330962,-0.006278370332650163,0.05281803747131067,0.0,0.0,0.0,-0.020249157031490054,-0.01724254863675345,0.1792160853760486,-0.026601965098895806,-0.03941616783595898,-0.020847405953840784,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.6881322633868306,0.0,0.0,0.7936507936507142,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-CH-DF-ER-FP-PJ-RI-5Inulin-1Pectin,0.003238118580457838,-0.0010433235053311672,0.007505288671024818,-0.0037440719099884746,0.035841396882791414,0.03932375785302033,0.05292993751100517,-0.0014897959679365158,0.08893301608548924,-0.0033181079341606714,-0.02447030653669076,-0.003367485080591659,-0.0067314337024634565,0.015055516876957635,-0.003954274610362271,0.0464855595915155,0.0,0.0,0.0,-0.01880870589309118,-0.020173914105716076,0.13603475803509357,0.009673208455470476,-0.03491007883609695,-0.021669322697615078,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.999950002500375,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Starch,0.0019568308087235154,-0.0012258898991752683,0.006169287337159571,-0.004268690449270339,0.032061264152553955,0.039373284173621376,0.0436910512721674,-0.0025063404508612304,0.07333078095689416,-0.0073642662303014216,-0.027951032815670428,-0.004190139492804351,-0.009408349071375348,-0.007698795250193635,-0.00537683963775635,0.049629743544554156,0.0,0.0,0.0,-0.01717222282832319,-0.019250362806699492,0.10334160050038586,0.0030807363191111517,0.009774359473111956,-0.021209580610421573,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.999950002500075,0.0,0.0,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.7142857142858826,0.0,0.0,0.9160361284651318,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Xylan,0.005784005642953242,-0.0003770975277505122,0.004605154610154305,-0.0034749261408366953,0.02699719878929582,0.04078256924721327,0.046240982289680016,-0.0022232981263236545,0.07214109686457298,-0.0060947129333561115,-0.02846456905826927,-0.0032837430658665544,-0.009564359574155374,-0.009134609511291438,-0.004299614194103262,0.04762149175121026,0.0,0.0,0.0,-0.017466393106363037,-0.018252443193712015,0.09295241816816004,-0.0007820398902351184,-0.03739368211139332,0.0158595514500683,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CH-DF-ER-FP-RI-5Inulin-1Pectin,0.000602675126018853,-0.0003740616549145058,0.004908167552202941,-0.004255700456825171,0.042294516067274586,0.04895531619475647,0.05146124370057475,-0.0014358300190757637,0.08067765557799828,-0.007312829777259718,-0.02993259140713649,-0.0030572267824953234,-0.013371734720739452,-0.010196982882916926,-0.004050378509881822,0.0560476061735641,0.0,0.0,0.0,-0.019546556967225945,-0.020776318186386065,0.1055935270051387,0.005111671576107091,-0.03434594531120225,-0.020105788755145942,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.999950002500075,0.0,0.0,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.7142857142858826,0.0,0.0,0.9160361284651318,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
