Experiments,CCabs<--ACabs,CCabs<--BAabs,CCabs<--BHabs,CCabs<--BLabs,CCabs<--BUabs,CCabs<--CAabs,CCabs<--CCabs,CCabs<--CHabs,CCabs<--DFabs,CCabs<--ELabs,CCabs<--ERabs,CCabs<--FPabs,CCabs<--PCabs,CCabs<--PJabs,CCabs<--RIabs,CCabs<--pH,CCabs<--Lactate,CCabs<--Butyrate,CCabs<--Acetate,CCabs<--AcGum,CCabs<--ArGal,CCabs<--Inulin,CCabs<--Pectin,CCabs<--Starch,CCabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
"CH, none rep2",-0.003959764916111122,0.004440402534197677,0.002119460573250597,0.0032226959412748166,-0.0021652825413779777,0.004732262377034535,-0.028532292829318493,-0.001263002204624089,-0.001139088584618135,-0.009750681638040326,0.006038747697391295,0.00015267594294114545,0.0021646045216105196,-0.0009755476970564232,0.0009140324186195027,-0.0078669999031858,0.0,0.0,0.0,-0.004059529856524683,-0.002438853633674708,-0.013764862824570047,-0.006739505945958874,-0.006126495460894976,-0.0018855945122512902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"CH, none rep3",-0.006373099484904245,0.003962732164019888,0.0019497030939568177,0.002989177504046396,0.0007571082155812867,0.0025361789458177315,-0.02670057648623531,-0.0007186975770375939,-0.00027504271065646914,-0.009017326564274052,0.004974191852591254,-0.0008683025735345743,0.0016106070544232014,-0.0005925504423000592,0.0005380040711977255,-0.009203763062303716,0.0,0.0,0.0,-0.0038170014254071487,-0.002550947371531617,-0.012275411205535582,-0.0069245136935602546,-0.005239994884891943,-0.0016430959478020667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DF, AcGum rep1",-0.004669829339466311,0.0033129577135497875,0.0025536301461133097,0.0022192532230507255,-0.003574940778992392,0.006375739774243398,-0.054362723370167336,0.0015724868124181585,4.2307417501101826e-05,-0.007488239448178898,0.005986134999177673,-0.0008417417684739283,0.0014478682218627493,-0.0002723758532242339,0.00043593599037690525,-0.009048668857325208,0.0,0.0,0.0,0.03355613495138559,-0.003053429248658095,-0.02004864024506374,-0.009576368074525483,-0.0094928728653626,-0.0019552399285814957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"DF, AcGum rep2",-0.004590959078208967,0.005499547093429349,0.0022079558535055676,0.0032693137126890105,-0.0007146105068651115,0.0046409497816454265,-0.055831990269097416,0.002655020650814881,0.00017375157976692355,-0.00784411345693198,0.0065528991682962945,-0.0010702344809066172,0.0020856612175703046,-0.0007768372852693894,0.0007849339463494052,-0.010250666195696052,0.0,0.0,0.0,0.02909215774725784,-0.0031676018238067606,-0.018756191378290002,-0.009413805241611868,-0.009728201282295316,-0.0016996002806858583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"DF, AcGum rep3",-0.0029992453686215658,0.004505250826478003,0.002668113105676391,0.00442015561867844,-0.0025803990865295584,0.005213913985274055,-0.058236859166486694,0.0018491170656951992,0.00022404365918853126,-0.007928552024743775,0.005810973562977531,-0.000856006264009258,0.002451612217859789,-0.0009403664415532891,0.0005559440295804637,-0.009395380592481658,0.0,0.0,0.0,0.028250224092467267,-0.002723385749215429,-0.01847850300371647,-0.008605709326538171,-0.008331647681241687,-0.0017559139870784494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"DF, ArGal rep1",-0.002857497182082044,0.004692370603707705,0.0022165393930944546,0.002631245614452796,-0.007029359940100799,0.004225716604427858,-0.05922234568744899,0.0011230621419169684,9.697281162847274e-05,-0.0072471320358189675,0.005887442671439866,-0.0006926905262199307,0.0013821236755360263,-0.0009302138300104584,-0.00021607276390899407,-0.01036963139745322,0.0,0.0,0.0,-0.004284716858105227,0.03564802527427673,-0.015983152701096102,-0.0069640203937888145,-0.006668902743946422,-0.0023203832588412554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"DF, ArGal rep2",-0.007124377238479528,0.0027166399021040302,0.0017906300113959752,0.0025500101088122896,-0.0043206625872037625,0.0049778070808811645,-0.04692633934657682,0.004980036433447492,-1.843087375163953e-05,-0.007003946971486916,0.00554601373658939,-0.0013051660460504622,0.0016234944659200593,-0.0008695425431836739,0.00022568496790799318,-0.010842112502591178,0.0,0.0,0.0,-0.004154319891875439,0.0305809541486881,-0.021145496561445976,-0.008462317250669,-0.007293685965917329,-0.002407493631948124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"DF, ArGal rep3",-0.008810502815652975,0.0029557419974695536,0.002173410505056381,0.0032273920896378427,-0.002072500254620204,0.003381684243001722,-0.051756261746314425,0.0007651488787748593,0.00018724063580686547,-0.007661739191548394,0.005491071814163166,-0.00014884406531398846,0.0011940134824676943,-0.0006045750189911242,0.0004335391250523653,-0.012590467669069766,0.0,0.0,0.0,-0.00417178405279463,0.03920492758805102,-0.021417973715473302,-0.007221671769564802,-0.007007826712321153,-0.0024326438897035326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"DF, Inulin rep1",-0.012159954780204728,0.0004535448517311695,0.006760698712684893,0.0064649656381119405,-0.004094423296099359,0.00579445539550348,-0.10588097798214718,0.006898111375895413,-0.0003350974145260725,-0.009951259266923775,0.008649723814292392,-0.0008247360587120045,0.0036321583424102164,-0.0005742730132558129,0.0012977055731144816,-0.014955135038630529,0.0,0.0,0.0,-0.0047163849188522865,-0.0057994617284698935,0.07208223136311227,-0.012164949886500838,-0.008157064064659854,0.0006975019045851459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"DF, Inulin rep2",-0.010434294613924896,-0.0001089933379129899,0.007353624528781935,0.006848980181596498,3.348426385359441e-05,0.008054375675591554,-0.1207693857530301,0.005663595375689594,-0.0001280906999653027,-0.012637648504566062,0.008787410059435799,-0.001956706683744083,0.005263884606009184,7.65064663507732e-05,0.0012501035325906448,-0.011601317894052377,0.0,0.0,0.0,-0.005836948749016632,-0.006330450265245007,0.08071628636934541,-0.010873499881814826,-0.009917528443038462,-0.00033600687641989127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"DF, Inulin rep3",-0.01156831279058348,-0.002790333645587617,0.005980987338857217,0.008373362008820884,-0.0010217967798764052,0.006520869427106596,-0.11808635194193232,0.004587543329054657,7.079101421615744e-06,-0.008783622268926013,0.007529439021917907,-0.0018599996885115449,0.00673052029176192,-3.431413322687376e-05,0.00117063209414482,-0.008297700167379596,0.0,0.0,0.0,-0.004699882221492855,-0.004543084735897453,0.07159083019603382,-0.011018081950870425,-0.007615342858162794,0.0009449397298422741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"DF, Starch rep1",-0.007504738366061991,-0.002215710085901348,0.0034097724848172906,0.0033370265500112014,-0.0015637783062728962,0.006038290892135014,-0.051486813774840406,0.002355738671665842,0.0002738074653527962,-0.007786365561187268,0.005185007734054867,-9.340057996186325e-05,0.00231342096559026,-0.00011902155862613187,0.0004738563062115156,-0.015464909008958123,0.0,0.0,0.0,-0.005785939893261951,-0.0036867437003688386,-0.017123616737398234,-0.008294564556669104,0.03446643049744043,-0.0036103699593381415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"DF, Starch rep2",-0.008516981676220893,0.0006784904511137452,0.0024541479247537534,0.002670797170563179,-0.0017230392450636066,0.009493764811618762,-0.05993153691291809,0.00292065949263898,0.00032745037227869,-0.005964346582239324,0.0038723664290525703,-0.00025033443488857947,0.0017894367162476874,-0.00029222008179534675,0.0008313060179352755,-0.01083989667621526,0.0,0.0,0.0,-0.005751522393389183,-0.002943753678012977,-0.020168827795846892,-0.010133653381331402,0.03862180300395597,-0.004026730060577391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"DF, Starch rep3",-0.008346412683075123,-0.0010658003220503974,0.003270572867583145,0.0017114127258008184,-0.002080156952142714,0.005868086371232164,-0.05587354317646136,0.002805201553485611,0.0003576176444237879,-0.00771490799432451,0.005594253462146628,-0.0004969012974338103,0.0014667675440961669,0.00011000179770317911,0.000545570965517652,-0.012235283225097439,0.0,0.0,0.0,-0.006361720162359152,-0.0029917555844241935,-0.018257753832096404,-0.007005853063680909,0.036811893924393435,-0.0029939110780304134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"DF, Xylan rep1",-0.009953932785852389,0.0046033573590896345,0.0038511080768975346,0.0026554932783950454,-0.0013496601446108375,0.0031011162325739862,-0.046394638906825665,0.002561307055029003,0.0001826410876079042,-0.006896907257085499,0.006276522634381596,-0.0005341382561759517,0.0026811997897245674,-0.000432521832937544,-0.00014418367635119994,-0.007776351195167412,0.0,0.0,0.0,-0.004469822140579872,-0.004018476842479273,-0.011010390753773126,-0.007565810585563834,-0.009151381694457748,0.016902849918062034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"DF, Xylan rep2",-0.004791613742709161,0.004390340687876397,0.0020898678763346247,0.0038817911290309646,-0.0030181026695804162,0.0052261408824812285,-0.048139145404777754,0.003939960504120047,-5.5085081945765134e-05,-0.00806411900980906,0.0060940487513487995,0.0010097136280753393,0.0042922239174897035,-0.0004250542684034868,-0.00011966092681343011,-0.008912545070052149,0.0,0.0,0.0,-0.004094747911122712,-0.0038520883091471415,-0.010796002305366774,-0.009372659430585123,-0.009822077067060902,0.013656193349849095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"DF, Xylan rep3",-0.003443992971019311,0.0029747226258570497,0.0033996926552870062,0.0037088662792335862,-0.0008437380770390693,0.004682325764813208,-0.04718892039900477,0.004271788485348225,0.00010939346118406936,-0.008784166557545013,0.005165909714996814,-0.00042967642234130373,0.0031261931935494588,-0.000828849466686898,0.0008263203366236246,-0.009945044239813629,0.0,0.0,0.0,-0.004636570723219353,-0.0032840789109468455,-0.013687120205299419,-0.007074698724529959,-0.009836140102283522,0.014835163805295122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"DF, none rep1",-0.0015067448128353463,0.005517645464702087,0.00169656498526985,0.00257624084299261,-0.0003151788359338586,0.0032195805758237846,-0.030102214996110307,0.00164632764052261,8.345479992303281e-06,-0.008554156111045319,0.0057814260504462514,0.00010460487482222706,0.00092333492568948,-0.0008198806541887197,0.0002300134267319332,-0.00816415919160301,0.0,0.0,0.0,-0.0038686928457834506,-0.0025971882519396864,-0.015477934347634965,-0.008579375256191601,-0.006487194943157109,-0.002113984291526404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DF, none rep2",-0.00393962294540622,0.004469576745548032,0.0029840927300128065,0.0017969341406768023,-0.0024201990596272732,0.0031919276443394744,-0.028426882482387804,0.0008444618941708056,1.8929683349349204e-05,-0.007063518437472257,0.0058979823406447055,-0.0012567875635894857,0.001670175143940883,-0.0008656668188897036,0.0002706505188887766,-0.007739788649434393,0.0,0.0,0.0,-0.0038510684601285243,-0.0029537595063447945,-0.013449311845681882,-0.007690041762861337,-0.006398317055268721,-0.0019723866202614525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"DF, none rep3",-0.004960525279695338,0.004097879268229008,0.0012305961583148341,0.002746031805872917,-0.0008295767889781427,0.0034470165757970388,-0.02948753893714059,0.0034396011551672758,0.00018043806607072959,-0.00910545470023697,0.006087839572944425,-0.0009286564791744404,0.0016584341736002408,-0.0007380007342858743,0.0010426084460182622,-0.007915038412267511,0.0,0.0,0.0,-0.003959009965712374,-0.0025986418534408922,-0.014709544049745255,-0.007248372560874982,-0.006730937175452711,-0.0016017687693238242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"EL, AcGum rep1",-0.0065121581473133764,0.005967968560077929,0.002086118652739309,0.0020459937507455997,-0.0022087002850391647,0.00459997500546954,-0.06651720310476693,0.001183061962100592,-0.0010112916102463531,0.005355077731338414,0.0069626111977479695,-0.001286982988769358,0.001782447986982086,-0.000684224394234744,0.0009296940300952308,-0.0070848602361299785,0.0,0.0,0.0,0.02784339380196549,-0.002653651444072072,-0.019984290731901475,-0.007956005382266911,-0.008428544778038154,-0.0013110498372804048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"EL, AcGum rep2",-0.004547520652413367,0.005170161839235914,0.00138315409083258,0.0009531326219439517,-0.0019158779524944046,0.0047585554082285285,-0.06481269401921469,0.00040084138173948576,-0.0015179705416614377,0.005545270026407459,0.005918634828518737,-0.000879360955547202,0.0016910113495859232,-0.00045077266340906043,0.0010238161479884922,-0.008942787488075818,0.0,0.0,0.0,0.025534632666544477,-0.0025354030220346014,-0.017387182126668364,-0.006577736115591092,-0.0082715543969111,-0.0014229708672924455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"EL, AcGum rep3",-0.006689085763963785,0.004778143621303819,0.0015641966834664346,0.0017243355952880604,-0.0021950494735078377,0.0041381758112799035,-0.06244591235437175,0.0007338185777718377,-0.0008623873442411418,0.004881945560601625,0.006318086392500185,-0.0018156805465167208,0.0017745517803864047,-0.0006486896662549528,0.0008271761746569128,-0.008274461389942601,0.0,0.0,0.0,0.02438946651464159,-0.002720173556696284,-0.015855906463482162,-0.007520690004933964,-0.008072536032308232,-0.0009119445187124351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"EL, ArGal rep1",-0.005778609771620143,0.0021275816214355544,0.001868408745662734,0.002680939656089653,-0.0007787471095269375,0.0025934298979965135,-0.06704441122372042,0.0011299015547741543,-0.0008869709717956444,0.005087857273491945,0.004894450953738257,-0.0010677861862561906,0.001649530326778239,-0.0005954677543856881,0.0007435217330401575,-0.008334441896189343,0.0,0.0,0.0,-0.0038381577317010275,0.0308447982811115,-0.018641876070336863,-0.0050608473542061725,-0.006700009425932712,-0.0017757147482850343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"EL, ArGal rep2",-0.005440878109498457,0.0022412197495048705,0.0014636921781030579,0.002741311758079311,-0.002770770903338087,0.0030549465898763047,-0.06268304751339283,-0.0009056867489760561,-0.0013646514104171251,0.00460339658300985,0.004915494431148878,-0.0014609123969619912,0.0007336779175834223,-0.0006140092828057029,0.0004409542341123921,-0.008757276145572012,0.0,0.0,0.0,-0.003776508759368548,0.03488891563970934,-0.018761207515543152,-0.00651120364665985,-0.006741515807807447,-0.002178561060943385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"EL, ArGal rep3",-0.00583706778220155,0.002981746203520082,0.0018614206090569506,0.0019239465011791747,-0.002643624550916931,0.003211199502375994,-0.06270793798294937,0.00016640000045299436,-0.0013928089256991058,0.005199187736619603,0.006283558542755516,-0.000726004750891165,0.000664267333393746,-0.0008591166443445455,-0.00027619692412289863,-0.010305036157369612,0.0,0.0,0.0,-0.0036937080255963583,0.03389171091670339,-0.018245398608798327,-0.007421117777174171,-0.006699621352282436,-0.0022584181922403247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"EL, Inulin rep1",-0.011414773836731913,-0.00018479682843793442,0.005311542190611365,0.006844798566942864,-0.001826003935526716,0.005779627002775665,-0.12374350764873353,0.002793792306699535,-0.0015840099955146956,0.006969331733205103,0.00913067054003477,-0.0023267691650173867,0.0021265251087871457,-0.00010252059183337323,0.00110041338611733,-0.010546276349235665,0.0,0.0,0.0,-0.0063625789840113045,-0.0038847438720139597,0.07436468328603288,-0.011383511190387335,-0.009539944187484004,0.0015954319353808082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"EL, Inulin rep2",-0.010226303579455072,0.0007955263555049916,0.007786620540375062,0.008206548345359888,-0.0063552514734593335,0.006884530037641528,-0.12752281423658135,0.004942185614596712,-0.0011268978633663872,0.003390415808693928,0.008434444415298373,-0.002339035983790049,0.004339338452978569,0.0007040490684184178,-0.00023245742375200727,-0.008353167775679717,0.0,0.0,0.0,-0.005244074467230926,-0.005531811778518284,0.07631026583639058,-0.011981029239567842,-0.010210583182898436,0.0004468820007009946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"EL, Inulin rep3",-0.009320179925046187,-0.0011562727899713957,0.005872590782290158,0.0045279035852714014,-0.00035048075020313455,0.007145122113552963,-0.12874783641235396,0.0031560856103897087,-0.0015706687793135621,0.007130747075107965,0.006021202433515679,-0.001870935115624556,0.0029447123882445424,-0.00012599437412890574,0.0004911139675162052,-0.010421504313972863,0.0,0.0,0.0,-0.005202352289449083,-0.006000977866351605,0.08116780232976784,-0.010995341813699766,-0.009693566706370225,0.00011621032248844043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"EL, Starch rep1",-0.008616635115309195,0.001323094144463538,0.001053214506669478,0.0027850223231044684,0.0002714077112349592,0.003432861089029097,-0.06648439836095682,0.003179791583256288,-0.002106391293081371,0.0067963556030934515,0.005212582793425431,-9.739822623404456e-05,0.0016611044786193159,-0.00021759009496732107,0.0004383022575215858,-0.010714305429296057,0.0,0.0,0.0,-0.005429851392453367,-0.0030394681339914148,-0.01958729136057875,-0.006912206976928494,0.033378513421524654,-0.003209334056485783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"EL, Starch rep2",-0.009723929911851883,-0.00047521309419111833,0.002454283322122965,0.0022505965185436344,-0.0005036986585367785,0.0037559008767659025,-0.06457687751136043,0.002076299800114199,-0.0015469727529720837,0.004870584302327851,0.005568129816515881,-0.00040034676478667685,0.0018270147490230474,7.31040537357327e-05,0.0007697633992541926,-0.009706289114599876,0.0,0.0,0.0,-0.005359238088130952,-0.0030698361146179113,-0.015026329264722088,-0.00827021553096446,0.03129987137222832,-0.0031692219322377994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"EL, Starch rep3",-0.007845028648999606,0.001489380872385068,0.0017648494243621838,0.0022916587171229437,-0.0008425011282617395,0.0033510303598913286,-0.06945641869509762,0.0011343603344126183,-0.0019621315090493714,0.005466379289599984,0.006229776950045066,-0.0001768186485225494,0.0014974453063173723,-0.00044511394405906765,0.0008454211090098749,-0.012527774917808447,0.0,0.0,0.0,-0.006071546480736948,-0.0032534053989432075,-0.018230901953171598,-0.007369438568976792,0.03975814805450765,-0.00252999105236747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"EL, Xylan rep1",-0.006054380651224744,0.0029076949168335307,0.001128772429444573,0.0024563070894642316,-0.004849750971929593,0.0038527803868055347,-0.05306724053553558,0.0015322642705657254,-0.001213159479878166,0.00632442188195207,0.006009152277626775,-0.0006973509219559754,0.0016165306723930622,-0.00015659284862604915,-0.0002863176878203046,-0.006441347775134173,0.0,0.0,0.0,-0.004044485986232758,-0.003330857973884452,-0.012745207534594967,-0.007056116444820707,-0.00908428813584826,0.016316552494059913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"EL, Xylan rep2",-0.005021959543228149,0.00504128778184002,0.002299872819672931,0.0029489075087688194,-0.00016563176770101803,0.0032507243549281892,-0.05778581560674039,0.001666076870804484,-0.0011719306964765883,0.007578080584379759,0.004891573458232663,0.0002844394574111153,0.001610054136677222,-0.0002723571793599555,-0.0002868650176308374,-0.007600293112072079,0.0,0.0,0.0,-0.004081643951887434,-0.0029877014966173602,-0.013745804913341998,-0.0075902068005366755,-0.007868779765611345,0.012125352350148288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"EL, Xylan rep3",-0.0035654084723104125,0.005946321626278488,0.0013643166693774137,0.003824900497089734,-0.0007238986918872062,0.0026388504525477236,-0.0604053123532371,0.0008575709130276328,-0.0012277707355943584,0.007333961525423962,0.005884807895530354,-0.000996130765839057,0.0013791344213214785,-0.0001837243038144972,7.575244388797155e-05,-0.007257132398133929,0.0,0.0,0.0,-0.004189764806492761,-0.004181603559038856,-0.012453883398662912,-0.00756282356313684,-0.007571187358010898,0.014130403433333745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
