Experiments,CAabs<--ACabs,CAabs<--BAabs,CAabs<--BHabs,CAabs<--BLabs,CAabs<--BUabs,CAabs<--CAabs,CAabs<--CCabs,CAabs<--CHabs,CAabs<--DFabs,CAabs<--ELabs,CAabs<--ERabs,CAabs<--FPabs,CAabs<--PCabs,CAabs<--PJabs,CAabs<--RIabs,CAabs<--pH,CAabs<--Lactate,CAabs<--Butyrate,CAabs<--Acetate,CAabs<--AcGum,CAabs<--ArGal,CAabs<--Inulin,CAabs<--Pectin,CAabs<--Starch,CAabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
"RI, Starch rep1",-0.017563555205071517,-0.025272794376042754,0.003637160152535546,-0.007191964743489568,-0.01488131568174471,-0.12839724151925605,0.002430094563486902,0.006939165522767737,0.00133552526885813,0.012369626687670294,-0.01996623594483191,0.005157702619379218,-0.0028885951756753713,0.0012485074878416274,0.0024603832411495105,0.013594923134554515,0.0,0.0,0.0,0.008260541737756946,0.0050104041600769235,-0.004413978393104947,-0.0003548661246895788,0.026121604760939422,0.005138199051672761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9160819302713719,0.0,0.0,0.0,0.0,1.0,0.0
"RI, Starch rep2",-0.018761757070367993,-0.035124483812939034,0.00121407469565218,-0.0060456095094030575,-0.016378243101591416,-0.11692083244296637,0.0052852980555458525,0.002935333631255408,-0.0013035580481995243,0.017772720964117486,-0.021896591457453644,0.009040010645985603,-0.000793588771061463,0.004086113429882312,0.00277307102795352,0.01590259786356579,0.0,0.0,0.0,0.005681348500603977,0.0046605734086849464,-0.008802783181044186,0.0010915142771872588,0.02403227961029519,0.004325802373615178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9160819302713719,0.0,0.0,0.0,0.0,1.0,0.0
"RI, Starch rep3",-0.01917459943077781,-0.04002899440513416,0.0029202444377270584,-0.006214900328354403,-0.016994296771220187,-0.09190336956219239,0.005637410735203463,0.00464736596765843,-0.0012797619639472542,0.009134094874289907,-0.022314823784611443,0.010807784557003867,-0.004706845899874513,0.004742336882786317,0.002693966498429125,0.0015997308695858165,0.0,0.0,0.0,0.0037309140068563533,0.003389068896120244,-0.005403476977212863,0.0021215393055569022,0.024256713063540783,0.005113190090791746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9160819302713719,0.0,0.0,0.0,0.0,1.0,0.0
"RI, Xylan rep1",-0.013305400037630038,-0.004733993389051069,0.0025484318895773453,-0.0010936863144690332,-0.005674332238056443,-0.08078940465877003,0.0017991386167705065,0.006838859092782843,0.006800377218222075,0.012261764510450036,-0.021949561705643477,0.005812409106980673,-0.0042047670144926405,0.0003775016963481907,0.0015857495943253678,0.006717804079367355,0.0,0.0,0.0,0.005941126498986372,0.004170911759138105,-0.005075138407674705,0.0018961490724574428,-0.006905415078455753,-0.0402452330257405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9160819302713719,0.0,0.0,0.0,0.0,0.0,1.0
"RI, Xylan rep2",-0.017201918610794977,-0.007765386356887494,0.0045102872513234585,-0.0008628510124981426,-0.016057295607910915,-0.07867733809080991,0.004205003936182371,0.004217481464147569,0.00404304618015885,0.013704001072116874,-0.012048879184506155,0.004766545131463896,-0.005365901188078253,0.0007226848822425719,0.0011016255464743497,0.016718619821423832,0.0,0.0,0.0,0.005386058149689978,0.003529831939800219,-0.003910121001641858,0.0022541728818958454,-0.007388361313126302,-0.04310801457105712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9160819302713719,0.0,0.0,0.0,0.0,0.0,1.0
"RI, Xylan rep3",-0.014578084969385102,-0.016857583133334464,0.003938829180869187,-0.001856328530067749,-0.015972826115109705,-0.06204630439931697,-0.001794404529712417,0.009956625696610322,0.003998239463703198,0.012020367632874037,-0.015003607163036413,0.0053658186508850625,-0.005440190861170942,0.0013852241432124911,0.0008249826153570952,0.017499807697128163,0.0,0.0,0.0,0.004736186841672119,0.003573636040091513,-0.0020600859990174123,8.337453685023662e-05,-0.00672017012468793,-0.04828021540899168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9160819302713719,0.0,0.0,0.0,0.0,0.0,1.0
"RI, none rep1",-0.01715190148997036,-0.014119341759519144,0.001281226375563576,-0.005401639454066752,-0.019691008923744615,-0.11058377281508663,0.004994388507171111,0.00275860573588447,0.002876144693317739,0.016740377677435227,-0.022261960144070055,0.006472177072004839,-0.004706563062288544,1.0762279006566607e-05,0.0012098245424303166,0.017584229650145226,0.0,0.0,0.0,0.006836332573809406,0.003522806133736262,-0.001373916210776025,-0.001165915754708377,-0.0026099745455113333,0.0075524100762876575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9160819302713719,0.0,0.0,0.0,0.0,0.0,0.0
"RI, none rep2",-0.016224996613507927,-0.012164316593923351,0.002934041968123477,-0.0027140097353946066,-0.02022572374479337,-0.12717170900241895,0.00392349149015817,0.005731748217208818,0.005730086446485738,0.011257952966473318,-0.01729877618903463,0.010693416183983737,-0.0073899146440354275,-0.00013985581696033395,0.00202692692422054,0.018382239385761997,0.0,0.0,0.0,0.005893786962736736,0.004216088544238694,-0.000620556202801793,0.0014466958628459405,-0.0027809594199061415,0.007267634113403884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9160819302713719,0.0,0.0,0.0,0.0,0.0,0.0
"RI, none rep3",-0.015671977109529753,-0.014953051524406132,0.0034209239347414502,-0.006338019536977464,-0.015231024114923043,-0.12220946548337284,-0.00018151819367300234,0.003696989251131363,0.004008243280378255,0.008618451312861661,-0.01453676477074623,0.006527417000721802,-0.0027777482501485135,-0.00043030669404702025,0.001974411115727642,0.02299516118385575,0.0,0.0,0.0,0.007943972962146455,0.0037918962876905093,-0.004519702297720043,0.002664633969014342,-0.004067825143310159,0.008048594058914614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9160819302713719,0.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-4Inulin-2Pectin,0.01251805158162659,0.00811861116439104,-0.003949652454731143,0.00943876232274554,0.014157176180319352,0.08089460703459651,-0.05509431104429743,-0.008473667566749185,-0.012597182133997027,-0.06959326055239545,0.013117196194150233,-0.031581049547954036,0.003354862267998131,2.342233942313344e-05,-0.002729004736651074,-0.07266683629967947,0.0,0.0,0.0,0.014815595451403747,0.010596564994616942,-0.0041186858104033915,-0.0070507886023684,-0.042597269649532706,0.016190155456689267,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-5Inulin-1Pectin,0.013407696959647268,0.012200041721490291,-0.004049347959120164,0.0034380167621103175,0.02057115470482544,0.05123162468387321,-0.04795606166971001,-0.008182469955222173,-0.008150949302044781,-0.05658020527525382,0.014405266818675122,-0.035577053884890956,0.0006927946853366776,-0.0034973511844873443,0.0032637498764829247,-0.07568394581194628,0.0,0.0,0.0,0.01477096346968954,0.014991075301712205,-0.008318867739289998,-0.004551449211483648,-0.044676841605793355,0.021025463440878824,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-RI-4Inulin-1Pectin-1Starch,0.009391276118430221,0.012102460341358728,-0.004540918706492949,0.0129552099972286,0.01251689238981767,0.10524081382561815,-0.047566297941587184,-0.005562041178345678,-0.006700135696340693,-0.08177469570359046,0.012168569744310596,-0.04704182856123555,0.0013094515996900486,0.0003777973150665093,0.002918997159735727,-0.09275448577647859,0.0,0.0,0.0,0.0172048348527063,0.016444549445401538,-0.006857025120407345,-0.03395220720293846,-0.022349578707732944,0.01924166061661461,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-RI-4Inulin-1Pectin-1Xylan,0.010668605728582902,0.005945541127161546,-0.008825971594249664,0.006245628862895745,0.019696225671266967,0.07447498694570229,-0.027796958938918336,-0.0016126014190641325,-0.008779727169735867,-0.07792204556309362,0.021141851014372978,-0.04066211401061578,0.0009624675221063875,-0.0001937111467123025,-0.0019129494950175297,-0.046492970653555614,0.0,0.0,0.0,0.01683631961995905,0.011105198182842951,-0.019912509789521044,-0.0027928911471231405,-0.04506202364509755,-0.012337052388624713,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-RI-4Inulin-2Pectin,0.013008386113426902,0.005263603952797977,-0.002445711412213066,0.015338923714377667,0.012741380926560271,0.08785019384019754,-0.054567831500687385,-0.004380566299977626,-0.007131430256095798,-0.07695999625731599,0.016540398519824848,-0.04397462723776697,0.0007796698165210809,-0.0036154583401300706,0.0013737631385976612,-0.07461900212040001,0.0,0.0,0.0,0.014345184520564297,0.015263827686960047,-0.013341128617863768,-0.004790728728879582,-0.039637870835987,0.01573231520808556,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-RI-5Inulin-1Pectin,0.01844042018055916,0.012312231775034559,-0.010761265771632845,0.00765615154396404,0.0286617411673069,0.07665318867022342,-0.06482723547315054,-0.003283589553426614,-0.007181223790076644,-0.08845838740468025,0.018885519365695384,-0.04417783241041682,0.005585715327073228,-0.002305473258549515,0.0036509016494859353,-0.07618171118199825,0.0,0.0,0.0,0.020054580440575422,0.01886165134270083,-0.007537602043964647,-0.008394588357345625,-0.044414828456938275,0.019534944126551802,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-Pectin,0.007703046192499724,-0.0107296326587146,-0.002499454593793916,0.011926336193626576,0.013378771719607436,0.07787782102653926,-0.02402015945112163,-0.011930859149857006,-0.02454771673814816,-0.06167866564101794,0.018386414609849456,0.04193079588426785,-0.03413725597953255,-0.0077486370554701815,-0.00744298528371887,-0.05793067987669598,0.0,0.0,0.0,0.0157701594077728,0.013494527292522523,-0.015373481772840026,-0.06433113961734555,-0.023663250746374778,0.018339340768077157,0.999950002499775,0.999950002499775,0.999950002499775,0.8895555222237889,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.6881322633868306,0.999950002499775,0.0,0.7936507936507142,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-RI-4Inulin-1Pectin-1Starch,0.029004515804011703,0.014794606141407384,-0.0061932931501757025,0.015655316385355857,0.035339586602693256,0.12521207754584873,-0.02687065172263168,-0.006364640156653793,-0.009229923954064191,-0.02918142150071534,0.016264214888215063,0.08463721977038817,0.0040827841447158356,-0.00016865700144658852,0.007304007502442056,-0.06513875891539184,0.0,0.0,0.0,0.02628634189340201,0.021324637098745866,0.011399288236756218,-0.002239362780343409,0.001989745677194809,0.02419712696393782,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-RI-4Inulin-2Pectin,0.03170962113548408,0.011042727794159544,-0.005849942930720068,0.015435758971355169,0.04965662056918847,0.11224449726668273,-0.021731270477175716,-0.00542346331375566,-0.010017111965201116,-0.03970042941245165,0.015386108786545023,0.07755352970212698,-0.00020912965251640626,0.0033826795829968036,0.005294038843024858,-0.0640911752493544,0.0,0.0,0.0,0.027370041961019696,0.020962805135006257,0.016354659010063523,-0.005933735844763851,-0.03770382144234398,0.03726917653937231,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-RI-5Inulin-1Pectin,0.032259749506007546,0.012146069481968875,-0.002244472910057412,0.008359477428550071,0.052431642631576826,0.11592915091832932,-0.02531361824240197,-0.0054149677096442745,-0.007919306389310146,-0.030613075279715397,0.01631287826902487,0.07985595990988341,0.004130520028146827,-0.0014913722906600342,0.008124782854521818,-0.057270382012833236,0.0,0.0,0.0,0.02362470513040369,0.019842020977627148,0.007949729114770883,0.00013127267022024718,-0.03032322834161195,0.023659414269707413,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.7599620019004051,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PJ-RI-Starch,0.027944231712344014,0.03287480194290931,-0.0005540872822431018,0.022937075654891406,0.007937160699882288,0.12129004939035938,-0.015879025295038113,-0.00806419597430663,0.0007530393011190695,-0.04720034759491681,-0.0479066697541963,-0.01598602748391303,-0.0017989816990765682,-0.011432573603974145,0.016883606699041338,-0.044096393740989955,0.0,0.0,0.0,0.009169997456060213,0.013425553352995355,-0.04746502580121159,0.010868528485298155,0.21815094094723458,0.004420910328626633,0.999950002499775,0.999950002499775,0.999950002499775,0.8895555222237889,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.6881322633868306,0.0,0.7142857142856683,0.0,0.999950002499775,1.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-3Inulin-2Pectin-1Starch,0.026156583066013726,0.008730601431293923,-0.002890954840589655,0.016658460098234084,0.03296655203131114,0.13231113319369878,-0.018699149181219663,-0.0025599109652367515,-0.011889972385357729,0.048626891140910705,0.011375431347299706,0.029727557023817842,0.007863241183486854,-0.0017628193646669376,-0.016342302018945865,-0.05325918398797511,0.0,0.0,0.0,0.019146980761804357,0.012445150275122035,0.015665649548172945,0.004639403203671631,0.003170673200352628,0.017181936414404346,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-4Inulin-2Pectin,0.028714625305411492,0.012176505508409303,-0.004359037605198943,0.0069849825752052366,0.03397611649537629,0.12106221138584344,-0.01676458177918738,-0.0028991063650358794,-0.010869811954484747,0.049878388429907244,0.011225091151215814,0.028690665296532893,0.010770348791371691,0.001436321257867596,-0.01299292869188569,-0.05044591556895863,0.0,0.0,0.0,0.0174700451913205,0.01177921511232853,0.020720895024185827,0.00612719717858867,-0.037521909722550345,0.01833675213327462,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-5Inulin-1Pectin,0.035857862549071966,0.010843904753300269,-0.006640145655044096,0.00486485859379173,0.03948187199336562,0.12043740052729847,-0.021389973404055292,-0.005883515864949335,-0.013796717920763929,0.039018593223934826,0.00968886323273182,0.029932712177661334,0.0066782836209643955,-0.0018921045688065623,-0.009873085528273476,-0.053871047127653254,0.0,0.0,0.0,0.013416563978588035,0.014732196534221824,0.02139907640658996,0.0002854340252551141,-0.039418393116105684,0.019940388678488404,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-FP-3Inulin-2Pectin-1Starch,0.023224811540408563,0.012124940407547085,-0.0058198160847479615,0.021589014374397017,0.028113232964480463,0.12304050404070455,-0.027548342956738046,-0.0029967274787751144,-0.005985773127864707,0.08260475761849771,0.019437568682161253,-0.015639486272226683,0.01510466998612338,-0.0027140579271045617,-0.010955502363768488,-0.05740943950346926,0.0,0.0,0.0,0.01984406994147734,0.0187667503207922,0.00917174201458693,-0.004263758373192769,-0.0007464218850840253,0.021557688707993787,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-FP-4Inulin-1Pectin-1Starch,0.022807674932886258,0.01629907718774947,-0.004018163904547693,0.017095253403213887,0.03870077255435966,0.11979487363249061,-0.024999087002467023,-0.003547643162310117,-0.006166616105897862,0.07717128611762415,0.017182247747074473,-0.011454203162680974,0.008761200794780793,-0.001053157292983741,-0.014222037318077956,-0.05649947024543178,0.0,0.0,0.0,0.02022484668615189,0.014193989722566165,0.017110863416032355,0.0011669668792323646,0.0010223917121236984,0.020345892589539297,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-FP-4Inulin-1Pectin-1Xylan,0.02885076761076396,0.01299724498425018,-0.006123666996982968,0.00841672453690659,0.03231902237304232,0.10429454327645625,-0.02197892437943003,-0.0028637585179372245,-0.008190444679084153,0.07356490375982089,0.014808361279693517,-0.008275806317952545,0.020058820992708202,-0.0003632721237160958,-0.011194273016669533,-0.04844771258533001,0.0,0.0,0.0,0.020200444879856973,0.02049028648232872,0.011866254599934274,0.0017524924925105122,-0.036850210898979135,-0.009065426997840409,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-FP-4Inulin-2Pectin,0.022343585690991454,0.011749419803646487,-0.004061021544039248,0.014642163933339442,0.03347168620337139,0.12199489252980461,-0.024880143486979343,-0.0055890321155840725,-0.007711733112281017,0.07610361335629766,0.01724784400991419,-0.017587213751605966,0.025274522148750034,0.001122808422554618,-0.010390684445473279,-0.05749675463207742,0.0,0.0,0.0,0.022832376049323522,0.021787063147534015,0.014616227124563667,0.0003952674770897108,-0.03498395602134141,0.020891075555912467,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-FP-5Inulin-1Pectin,0.027657455771484155,0.012326981137421998,-0.006553155955943191,0.010870616681535135,0.03473550741814754,0.12207181023603136,-0.026831220291893585,-0.00377848087047989,-0.012478352637792168,0.07134712439707734,0.0140016559867019,-0.007612077598883354,0.01805621065538038,-0.0009924801540645725,-0.008744088197973642,-0.05342082215134392,0.0,0.0,0.0,0.021366860345005987,0.015213325836441728,0.01620878474617547,2.0365535535594497e-05,-0.040233232995325864,0.01886904668570919,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
