Experiments,ACabs<--ACabs,ACabs<--BAabs,ACabs<--BHabs,ACabs<--BLabs,ACabs<--BUabs,ACabs<--CAabs,ACabs<--CCabs,ACabs<--CHabs,ACabs<--DFabs,ACabs<--ELabs,ACabs<--ERabs,ACabs<--FPabs,ACabs<--PCabs,ACabs<--PJabs,ACabs<--RIabs,ACabs<--pH,ACabs<--Lactate,ACabs<--Butyrate,ACabs<--Acetate,ACabs<--AcGum,ACabs<--ArGal,ACabs<--Inulin,ACabs<--Pectin,ACabs<--Starch,ACabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
"*BH, Inulin",0.018621422700075937,-0.00039230189963497856,-0.004916971018537879,0.002500597189434549,0.031919980481774975,-0.01867010320790789,-0.021740928050977267,-0.0003020695215937763,0.0003507421081039039,-0.011396443782035599,-0.029898409704593096,0.0018233972499993715,0.019170532130890275,0.008441172323443671,8.907388303090128e-05,-0.022476480599831455,0.0,0.0,0.0,-0.0009566094565459281,-0.00457133481363681,0.04452757882292976,-0.03720111132345417,-0.012026884108781817,0.001903850310058756,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,1.0,0.0,0.0,0.0
"*BH, Pectin",0.06940451859750531,0.011008097608997068,-0.0003028359221802517,0.0038814431733705827,-0.010282622062685813,-0.011854913349009377,-0.0241644099608741,-0.0011609957426447757,0.0021044108804992648,0.00202563259496607,-0.02968623216517947,0.0024345775151794636,-0.009774167740040203,0.0063119006063789085,-0.005667864195155819,-0.005004996007139035,0.0,0.0,0.0,-0.0007365517182783648,0.002606036851859903,-0.018754804127595646,0.24700159084390505,-0.011260212686928834,0.0048141421792520745,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,0.0,1.0,0.0,0.0
"*BH, Starch",0.018058604476973415,0.01353283140554347,-0.00043042069385674906,-0.0020812378671358927,0.0017009920203550292,-0.011977741167118604,-0.02624049229208718,-0.005401597715575587,0.0006528070696036922,-0.00477799211120741,-0.03379973624832929,-0.0010152554799887266,-0.00030700325542552917,0.0024186369895257726,-0.003892274482006376,-0.026205122732472688,0.0,0.0,0.0,-0.005227404255419969,0.00025382393971085473,-0.03305692938325758,-0.036372844555669206,0.07145508166656576,-0.0036547002137045964,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,0.0,0.0,1.0,0.0
"*BH, Xylan",-0.006312519960444082,-0.006796917414970019,0.0028094398763708075,0.004006323155693032,-0.002651907975192774,-0.012144974239001221,-0.014549535848200323,-0.003558736031197689,0.00032149680890142875,-0.004918904698199849,-0.027520509882914757,0.0010555922993543477,-0.001995863071219487,0.0016094004735350616,-0.004390040631829339,-0.03447582783770155,0.0,0.0,0.0,-0.0035055634514851984,-0.0016767618254843063,-0.03615083954551004,-0.03991307789036496,-0.024563102960925218,-0.02218475566922941,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,0.0,0.0,0.0,1.0
"*BL, *AcGum",0.015184976078400558,0.005174391826784069,-0.0011984628168019396,0.005056020811369475,0.0009079400636255746,-0.014011601128361443,-0.02330629650418731,-0.002818527445197106,0.00031141164712607803,-0.0005622276215052061,-0.031282204065302556,0.0036049927847290578,-0.0028341284233399417,0.005715573226017031,-0.004875506885688413,-0.021989593063057825,0.0,0.0,0.0,-0.0010679748561233276,-0.0015624014635316353,-0.018511260627684267,0.008711124111644247,0.005080845542252064,0.0018604063445871516,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.2,0.2,0.2,0.2,0.2
"*BL, *ArGal",0.0179490338536826,0.007486141937022858,-0.0026028305292129512,0.006310933749614792,0.0029113141362639996,-0.015183819923549889,-0.020537111725319517,-0.002578538103367795,0.0001723469793796527,0.000414584450931711,-0.03294145385819402,0.004688165826214986,-0.006058606317436152,0.006593920000066813,-0.004173240189186551,-0.019251029001210226,0.0,0.0,0.0,0.006359906989065081,-0.0015220103125003252,-0.018113360605625944,0.007420116878876634,0.006401115393435413,0.0011218036423352624,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.0,0.2,0.2,0.2,0.2
"*BL, *Inulin",0.016022772452878684,0.005611926040358164,0.000897733140736819,0.00015177824534475806,-0.0035772383560172534,-0.011809830603782427,-0.022133829168636696,-0.0023015675236555655,-0.0006776991257952007,0.00606297414411198,-0.027207345375791194,0.003313999518921429,-0.001223761188712988,0.004457231613553383,-0.00562361790967936,-0.02057101283645765,0.0,0.0,0.0,0.005017711445689201,-0.001348708847706969,-0.03456477739424869,0.005176079306243495,0.004069362853399732,-0.00011118298057805389,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.0,0.2,0.2,0.2
"*BL, *Pectin",0.00634490025483749,0.003259901766749945,0.0012448617612773724,0.0015915614722127262,0.0031345580467446285,-0.012885942197489468,-0.019490719866854224,-0.0033817167419262907,0.0003196784947067504,-0.0066435211236504,-0.028180702896788715,0.0038246373756026675,-0.0010948129921135588,0.003990054507316514,-0.0036422749041494992,-0.02597803092730994,0.0,0.0,0.0,0.005364357432011854,-0.0008664365400644866,-0.02084886126897552,-0.03761820944703437,0.004014702583239836,0.0020407708598808817,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.0,0.2,0.2
"*BL, *Starch",0.011315657760609278,0.003477988501333377,-3.2906731251965155e-05,0.004909726419401441,0.0036024432553147727,-0.013292464869604866,-0.021495869478888128,-0.0037466369560835043,0.00021209540099582862,0.0004494051118804644,-0.027980974219231448,0.004841594963588498,0.0011122526507824646,0.005428181048482655,-0.004969434590840881,-0.020344552462920548,0.0,0.0,0.0,0.0046847004434940505,0.00039938004856759945,-0.017441121195866303,0.007552273843268101,-0.013393804552033541,0.0004997542525895619,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.2,0.0,0.2
"*BL, *Xylan",0.015273266683586618,0.0043410840655931015,-0.0006767314215275376,0.006728870314969258,-0.0011320325503633788,-0.0127603954881091,-0.02410616849125786,-0.0022075745852833434,0.00029410887424918727,0.002401730173521421,-0.03243580459278416,0.002901379911398345,1.3366967270320005e-05,0.005627579326656733,-0.005587814540009607,-0.02205424063754353,0.0,0.0,0.0,0.0061914572356776745,-0.0027523086982017206,-0.019054068805311214,0.010588223521005025,0.004820181793448602,0.0025429804208265097,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.2,0.2,0.0
"*BL, AcGum",0.0037613539363850245,0.006368090348656883,0.0036935087970711975,-0.007527229903604498,-0.008068852301009679,-0.007515800304033538,-0.01676796269687739,-0.0024909804736010055,-0.0003897034326060254,0.0025091048660264795,-0.014582436440343205,-0.009342316401783719,0.005584913072260943,-0.004681294371627948,2.8810026970776632e-05,-0.0266431567470797,0.0,0.0,0.0,-0.009308471251279114,-0.00418346893634986,-0.029921557068486104,-0.03342399353500117,-0.015530205301263117,0.004800816647369753,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,1.0,0.0,0.0,0.0,0.0,0.0
"*BL, ArGal",0.009687631678005511,0.004106592346321452,0.0041786582861095675,0.0006897424254566437,0.0022436978888105276,-0.006206104516644369,-0.014072171215983953,0.0017779471835290847,0.0007562152838165108,0.004003758933395148,-0.01426471417939121,0.001056796660308133,0.014145466462624344,0.004732035940343683,-0.0018704553820531474,-0.013963877342810684,0.0,0.0,0.0,-0.0005461355874484237,0.014214617879214613,-0.02692579997449436,-0.024266368501227,-0.0034781006969172843,0.00871993133967573,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,1.0,0.0,0.0,0.0,0.0
"*BL, Inulin",0.027241248512132606,5.7645785537633626e-05,0.004974520523947748,0.0024705489648675374,0.030106413163752718,-0.01988295661962845,-0.020743141736496575,7.073886861856166e-06,0.0002661819552833377,-0.012120094816623765,-0.03159128710966219,0.0046736741531640275,0.013269106328318063,0.00909455111419613,0.001350138082422994,-0.02071782504547049,0.0,0.0,0.0,-0.003039308063347232,-0.005036326882175423,0.047938680932433766,-0.03654023051177236,-0.013422445341606032,0.0022401612522927198,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,1.0,0.0,0.0,0.0
"*BL, Pectin",0.07067202207039704,0.009059218680486083,0.0018905242701823073,0.005189455194737422,-0.011377968462184068,-0.012532469901171595,-0.02554452750747176,-0.002881242666732182,0.0020127101936800906,0.003372227228669958,-0.029049768731506033,0.0014223255005411182,-0.010193249182775617,0.0069284940883517256,-0.005253911125050346,-0.0032428626834668894,0.0,0.0,0.0,0.000827248943969604,0.0026212632537565496,-0.018368642017753293,0.2428924073380503,-0.009844950660216541,0.005826480676504697,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,0.0,1.0,0.0,0.0
"*BL, Starch",0.02153117107142779,0.009148758955469188,0.0005375577407804407,0.002088322494687005,-0.00023260189220309271,-0.016711229941892353,-0.02493669703687457,-0.006750443843616682,-5.251395262100584e-06,0.0002557810887017024,-0.03209848602979698,-0.0009118163204667219,0.0015126316494901081,0.0022367742937058205,-0.005030904623933814,-0.026731353502043267,0.0,0.0,0.0,-0.005093432273715734,0.002086490871892732,-0.027640521174127408,-0.03775298252955757,0.07938569200563837,-0.0022820805241777135,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,0.0,0.0,1.0,0.0
"*BL, Xylan",-0.006937296081503685,-0.0029731291651048444,-0.00020657773637636093,-2.343285490165964e-05,-0.013486770755526694,-0.011292791298844593,-0.01533792488022962,-0.0029817488518628214,-0.0022301203825257085,-0.00825286117213016,-0.0201704547799785,0.0005526062676852405,-0.003416137290610509,0.0022094820329750164,-0.0032266183443028836,-0.03524187263016673,0.0,0.0,0.0,-0.0023249355754391705,-0.0007343692832033747,-0.03346509661610154,-0.03818499036217955,-0.019357319003479048,-0.03314494786106727,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,0.0,0.0,0.0,1.0
"*BU, *AcGum",0.019649436925961213,0.0008668540604412554,-0.0004436339234763932,0.00020473864183507152,-0.0046819536751982836,-0.015107929019088095,-0.022585159535943103,-0.002086672644892877,-0.001310419182885777,0.0004239841025661337,-0.04040050360120156,0.001876909250224179,-0.004650650435042651,0.010059411907568571,-0.0016054011271758525,-0.02698196255178614,0.0,0.0,0.0,0.0009338209007612679,0.0004541905977847899,-0.01079667918892069,0.010872569968923926,0.007987264476885851,-0.003785251245241274,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.2,0.2,0.2,0.2,0.2
"*BU, *ArGal",0.0192364837796512,0.0035315028637308964,-0.0027381851998242463,0.0014154132057658656,-0.005292365966703404,-0.013002222843298855,-0.018382487101480365,-0.00064986446195028,-0.0008331783031198117,0.0016979762666266068,-0.037772593956271354,0.0024317025359381324,-0.006664327869022432,0.010038766948167575,-0.0005688077363778237,-0.026048400386829266,0.0,0.0,0.0,0.0057031960819255234,-0.0002387400682676925,-0.00491900440390137,0.009452435678209768,0.008291946719823914,-0.0033574344624172562,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.0,0.2,0.2,0.2,0.2
"*BU, *Inulin",0.018253142676231533,0.0009245393222028559,-0.0008022370858287269,0.005354250260544095,-0.0013113992610438298,-0.009914068279957227,-0.01811927999115803,-0.002137614588507197,-3.4028604118661055e-05,0.007487306799739601,-0.034936388297514484,0.0015960023459047083,-0.001374461385844783,0.009195722392336887,-0.0016077548993582076,-0.02418501749126748,0.0,0.0,0.0,0.0042572074400430366,-0.0007887771065262239,-0.00441534854895012,0.009890130805698309,0.009240588127550756,-0.0012400541141290551,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.0,0.2,0.2,0.2
"*BU, *Pectin",0.010001278812573714,-0.0019467759386382322,-0.0012493493915958843,-0.0018589721950279042,-0.009336407696828246,-0.011394620831547814,-0.01819518613713709,-0.0008143464154140502,-0.0013440289246765044,-0.003743748924779621,-0.038070733238180936,0.0017937776547941305,-3.789847632023411e-05,0.006649715114723553,-0.00043291614560241054,-0.03157316727563739,0.0,0.0,0.0,0.0017506964657117026,-0.0008770823258567946,-0.0031228091872551223,-0.039449341971088535,0.006558110791004515,-0.0059265591034835035,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.0,0.2,0.2
"*BU, *Starch",0.012920903290875934,0.0012955641644922173,-0.0005169680486009878,-0.0012427349955859508,-0.00867536949840459,-0.013279264234006409,-0.01779350355690853,-0.0004744365938346489,-0.00012740261260081503,0.005982374230569059,-0.0369093007966876,0.002795563208108599,-0.0012954848048023207,0.009045676877722146,-0.000719039915129542,-0.02577382024716247,0.0,0.0,0.0,0.001961693938144229,0.0013777500467205593,-0.005350553479722955,0.010985298807817427,-0.014973192994736815,-0.002977447196502576,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.2,0.0,0.2
"*BU, *Xylan",0.016437735601582314,0.0014784232755614946,-0.00041111408140171764,0.0018780941871756852,-0.0014089925316247076,-0.012931803591041402,-0.024672378716482358,-0.0009632678270678632,-0.0005753853112797844,0.0046424784519794315,-0.036416874957186256,0.0008287637206641108,-0.005166102012788708,0.00805439251221039,-0.002375738111917267,-0.028899605143815277,0.0,0.0,0.0,0.003832962433384224,0.0015249257229945877,-0.00342231446284462,0.010087600573050704,0.009611939178271725,0.005822260800579732,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.2,0.2,0.0
"*BU, AcGum",0.009325709039853379,0.007271455855701458,0.00032237713140520203,0.0024484225252473907,-0.0012416434135626665,-0.005631695283915509,-0.010530437942255626,-0.000988560101356018,-0.00017304508608173273,0.003203010137446902,-0.00828579858538102,8.941061456095066e-05,0.004322094999423081,0.0033525996519760655,-0.0011245961224829607,-0.018385246932845226,0.0,0.0,0.0,0.010007195674221621,-0.0015316538969901482,4.15064885535015e-05,-0.028763360141522507,-0.007920378766615284,0.008912002462893724,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,1.0,0.0,0.0,0.0,0.0,0.0
"*BU, ArGal",0.01143489628183571,0.0021377516165375712,0.005295382821932436,0.0020410919443450202,-0.002174835588613695,-0.006870892783626916,-0.015916967430067333,-0.0017046890737996859,0.00022825447673147334,0.0036158777070655073,-0.02081256368112835,0.00038280141031877516,0.004354452081024648,0.00707850140265443,-0.0017367887877943835,-0.013901671647856184,0.0,0.0,0.0,0.0005139281871643929,0.021633853273974223,-0.005176884901963851,-0.029858148802410476,-0.004211134981702675,0.008367146541449154,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,1.0,0.0,0.0,0.0,0.0
