Experiments,BAabs<--ACabs,BAabs<--BAabs,BAabs<--BHabs,BAabs<--BLabs,BAabs<--BUabs,BAabs<--CAabs,BAabs<--CCabs,BAabs<--CHabs,BAabs<--DFabs,BAabs<--ELabs,BAabs<--ERabs,BAabs<--FPabs,BAabs<--PCabs,BAabs<--PJabs,BAabs<--RIabs,BAabs<--pH,BAabs<--Lactate,BAabs<--Butyrate,BAabs<--Acetate,BAabs<--AcGum,BAabs<--ArGal,BAabs<--Inulin,BAabs<--Pectin,BAabs<--Starch,BAabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
"*BH, Inulin",-2.5685475292530592e-05,0.03817640775814652,-0.00012601709839972592,0.0009250500662760293,0.004906047746877778,-0.000666475087742912,-0.012429883630776949,0.002422633623196321,-0.0005142162706364289,0.01198626455766234,-0.0007188367555764592,-0.0019662949781526226,-0.007037644260986284,-0.0042834483967585995,8.435039357706799e-06,-0.023402986949817704,0.0,0.0,0.0,-0.03219037375328215,-0.0016922538236460892,0.003128441802480005,-0.004700432575561783,-0.03545414465564218,-0.029844536046412854,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,1.0,0.0,0.0,0.0
"*BH, Pectin",-0.007602364427664066,0.038803621484813366,-0.002837968688796867,-0.00203967297957702,0.0018210634809326038,-0.0019711736708202146,-0.009593111349439078,0.00032784815369681883,0.0009569270299239599,0.0071210297010839,-0.0020739282769235696,-0.0007515850493853741,-0.005366543477231806,-0.0023590899936177506,0.00013338938694108443,-0.019152318157932974,0.0,0.0,0.0,-0.0206764115173031,-0.0010473743555220695,-0.011507021539251915,0.014743500949645582,-0.038465886154974045,-0.02583039605990052,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,0.0,1.0,0.0,0.0
"*BH, Starch",-0.012064319523898042,0.11092351201583038,0.0002138133601031488,0.008277919246730481,0.009170900561254133,-0.0043791288052770225,-0.012882315697656431,-0.00022906513884663816,-0.0019426638311283216,0.0256966719539328,-0.02226644308560274,0.0012301857888021234,-0.019777786840092054,0.0035902196202765788,-0.0037435381859540918,-0.031000219050117506,0.0,0.0,0.0,-0.018849579940804027,0.0013650848089971307,0.0015873203883794268,3.541161052206822e-06,0.21555526492270555,-0.030472830252891228,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,0.0,0.0,1.0,0.0
"*BH, Xylan",-0.015611504175784918,0.08907780509442091,-0.00616031787273559,0.0002358834428543375,0.0007128978232768454,-0.0018190647881816742,-0.006527944747358564,0.004150981113991958,0.003121301845054736,0.010886531599204654,0.004281526802277017,-0.0011504840850830081,-0.010841841169378964,-0.010528278233991424,0.0032436773096295927,-0.04065063966776838,0.0,0.0,0.0,-0.028168930870226837,-0.006916940637271516,-0.03668626612390984,-0.008946810512041502,-0.05163609308444641,0.20640028018673712,0.9999550022498874,0.9999550022498874,0.0,0.09999550022498875,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,0.0,0.0,0.0,1.0
"*BL, *AcGum",-0.0010087331299754683,0.06891859701919284,0.004789238016713746,-0.0007332633588124398,0.00879752307791601,-0.0007600443556227473,-0.024313076368787066,0.004655852363529533,0.0026512739858166757,0.022207545634697786,0.0038935426148501316,-0.0011744021912190037,-0.007482037010856649,-0.004757379169829865,0.0018393751894208526,-0.036448857718232,0.0,0.0,0.0,-0.02660624628209255,0.011809948691251605,0.007291777164421296,0.005172377301549369,0.0024944687363776304,0.02546845385635441,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.2,0.2,0.2,0.2,0.2
"*BL, *ArGal",-0.005354327862574294,0.07927954201332547,0.003633267698301512,0.0006035670316354814,0.008828074938871642,-0.001158394906669853,-0.02055225628343496,0.0055249640531837944,0.003261679712344302,0.024006270041519947,0.0014936987852508376,-0.0012079578451812262,-0.009540706791661004,-0.004320411888713187,0.0018531337939202792,-0.036273844199763115,0.0,0.0,0.0,0.026515391264110802,-0.003581050905314356,0.0026541979153725205,0.005468152307651257,0.0062748807143758615,0.02506043829362501,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.0,0.2,0.2,0.2,0.2
"*BL, *Inulin",-0.00253500821068883,0.06842500033026393,0.004761296730827198,-0.002651977547529065,0.005748415580866012,-0.00020025526766072552,-0.019845483536747366,0.00403158401901072,0.0025717557848177193,0.0153544249097732,0.0028678173453293068,0.00048604155636646634,-0.004307123343036932,-0.005123974724926733,0.0019559590586207113,-0.044553458568724724,0.0,0.0,0.0,0.02181532467969439,0.007054509385065602,-0.03388738635419444,0.002226212849332529,0.0049523626640439,0.026428736983375112,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.0,0.2,0.2,0.2
"*BL, *Pectin",0.00035172660750421844,0.07776134776628832,0.005141758635978807,0.00026586796749722104,0.010386284244331441,0.000766026237132874,-0.020850249833681365,0.004786306978626687,0.0020828951878303845,0.025168094489384774,0.003545659587464552,-0.001248458408835257,-0.006220572853291575,-0.0049232819947329426,0.0012601481699808055,-0.03998108407313173,0.0,0.0,0.0,0.02453920343721454,0.008284781993451444,0.003362195364792238,-0.005561117235232483,0.002566150699488144,0.027051512126556855,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.0,0.2,0.2
"*BL, *Starch",0.0009525734778832279,0.06466724833642895,0.005602431095797906,-0.00106790946796536,0.011336031937125056,0.0002398874238133457,-0.021238318798555568,0.00506803315471519,0.0034949571707031907,0.024389098882675174,0.0018865133415568948,-0.0016416680897501403,-0.00472051151266152,-0.004544795438308607,0.002258832192217766,-0.03944403923031959,0.0,0.0,0.0,0.023034480825405223,0.008421795065091416,0.0015597630850970768,0.004891047369350086,-0.048407977304675366,0.021647092493420304,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.2,0.0,0.2
"*BL, *Xylan",-0.0014819349179213703,0.06892138588834895,0.005388893800025638,-0.00022382367571646184,0.009385443014854736,-0.000930745452642442,-0.02407682710242542,0.003946630724451759,0.0017028329030356637,0.022883756086230278,0.0013815519095144483,-0.0011477059515362415,-0.005846165027469397,-0.004342192077839915,0.0015583583594045833,-0.04273409654301676,0.0,0.0,0.0,0.023326508270745925,0.006084993352944202,0.008841506645760751,0.00512247512963685,0.0019784480621191595,-0.03495175093751062,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.2,0.2,0.0
"*BL, AcGum",-0.00519171376797286,0.08980457844889979,0.004557221453975546,-0.0012986986322159092,0.002351488757201221,-0.0014018367654220654,-0.014865252990275623,0.0038027802279049687,0.002930848195471547,0.008731455452401525,0.001063051225448196,0.00023193395442583419,-0.0027853607504882646,-0.0067644994147121875,0.003025308352979751,-0.04120973404666239,0.0,0.0,0.0,0.21044084843248131,0.00014089102094823902,-0.047138735360719955,-0.007414629723538058,-0.044335268368436535,-0.030838720278645104,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,1.0,0.0,0.0,0.0,0.0,0.0
"*BL, ArGal",1.3609682633117143e-05,0.03675164291635156,0.0017989129539240493,-0.0004719516634941108,0.004498626864091916,-0.00024476546794176046,-0.013092902798882937,0.003865721933543683,0.0014192678457634021,0.007933338389477946,-0.0009015775471925753,-0.00016865423457189103,-0.003626124782657081,-0.002484858909791166,0.0007913849875330923,-0.030182431399483577,0.0,0.0,0.0,-0.020314695327119395,0.014330508641221307,-0.015908659627153116,-0.004535339740528301,-0.03736412833868102,-0.02947438802739437,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,1.0,0.0,0.0,0.0,0.0
"*BL, Inulin",0.001095932999795132,0.04261136241765185,-0.0005708700977265847,0.0037777251123704714,0.005127642737193539,0.000980986360121859,-0.013908484185283837,0.0015310124629600455,-0.0011815681477839294,0.009518781207840553,-0.0037853141755542965,-0.002654047134247692,-0.008757929226214238,-0.0012182470546527344,-0.0013063977320085874,-0.021630524166605693,0.0,0.0,0.0,-0.035156932794912304,-0.0019427093643356443,0.01126505075869235,-0.0052062396366487846,-0.03374228833751245,-0.032214422681453546,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,1.0,0.0,0.0,0.0
"*BL, Pectin",-0.005912443175911903,0.04124781423841011,4.6715329993854734e-05,-0.0008352986215190455,0.00018293259665369936,-0.002937757980755784,-0.011916422677988358,0.002103733931752767,0.00025153533809564365,0.006798843175850134,-0.001298122392459347,-0.0011318277347494245,-0.010583941022103483,-0.0028333870727907536,-0.0002255846847864705,-0.01794352221048691,0.0,0.0,0.0,-0.02281766062433069,-0.0015310187942602401,-0.012352139092981813,0.022120740091936156,-0.040643105637282136,-0.027157566147771747,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,0.0,1.0,0.0,0.0
"*BL, Starch",-0.013961817891421641,0.10781653954562817,4.508079452947951e-05,-0.0002979091029952877,0.009413064257665117,-0.004051172931424593,-0.013861199388788508,-0.0006640960293059984,-0.0015994561717591566,0.0109854102185504,-0.018758432761850685,0.0022082559645853297,-0.013194659530100496,0.0004957820187238143,-0.003919481794265187,-0.017951125355268063,0.0,0.0,0.0,-0.022463266627693716,-3.2770955427125504e-06,-0.0017576133950867427,-0.003636750917543061,0.22376521813259884,-0.029651915883137422,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,0.0,0.0,1.0,0.0
"*BL, Xylan",-0.01357317229394208,0.09295876890590243,0.002636214001950893,0.0006229523095217632,-0.0017677275260741018,-0.0012167918699031548,-0.007269573267549281,0.0036589391207830463,0.004695179360834036,0.00646893154321746,0.006419484066692271,-0.0011028363860466279,-0.01004422214559534,-0.008914540780877526,0.004198791432109743,-0.03489366869188168,0.0,0.0,0.0,-0.028296103712848634,-0.005915235267444088,-0.033181970781561994,-0.006903681118379939,-0.05208337283100594,0.205651986844499,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.0,0.0,0.0,0.0,1.0
"*BU, *AcGum",-0.0039459963142871885,0.06022250209850344,0.0022932010465724893,-0.0009615096805447846,-0.017072137721221556,0.00037820537489923633,-0.020671811047941448,0.0060604901899668304,0.001928215538236229,0.020838217471133583,0.0019912422126667087,-0.0017279377782886676,-0.007334570137953214,-0.005537706136026166,0.002079439100555397,-0.04463732397014444,0.0,0.0,0.0,-0.02704983455721628,0.009053621723909269,0.010493293936279686,0.004843369651247157,0.00521372991529378,0.020631593569097193,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,0.2,0.2,0.2,0.2,0.2
"*BU, *ArGal",-0.003947943266142499,0.06713101048530502,0.004879712856967341,2.691136165098635e-05,-0.01753448438238014,-0.0003031453405591578,-0.019455760473554788,0.005610257439653984,0.002304748239165003,0.02489078772677616,0.0034324479797347043,-0.0013754684224047437,-0.005480948896570638,-0.0044461718354035515,0.003856326731091195,-0.04588241894306107,0.0,0.0,0.0,0.02429504789242691,-0.003962782240388068,0.007524628264998845,0.003878122124482285,0.005731490957127377,0.02520183375951918,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.0,0.2,0.2,0.2,0.2
"*BU, *Inulin",-0.004517092752185736,0.06491770527579567,0.005260744895786046,-0.003119447845965624,-0.012177945172244853,0.0007442576692185625,-0.018714138291437518,0.00499184354123744,0.0029022207534448673,0.018761854979463602,0.0022309342941099967,-0.0006132319451055746,-0.0014107071218842817,-0.0054323833943767975,0.0024706865525381118,-0.0460936442982744,0.0,0.0,0.0,0.021658411655913697,0.006237346888943155,-0.023515814420851797,0.003932201483032922,0.0038929961824958966,0.02209311575882814,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.0,0.2,0.2,0.2
"*BU, *Pectin",-0.0021042288365689184,0.07023872214115477,0.005314484643326564,-7.853018627925302e-05,-0.017091553895310918,-0.00010872201486067063,-0.023686752591959456,0.00558544179255312,0.002497800453142683,0.0267537184076553,0.003625662392851982,-0.0015949651328000186,-0.0046111290563236595,-0.005335457345301454,0.0026796780949966507,-0.040537033077668067,0.0,0.0,0.0,0.0207691013592888,0.007081150603903968,0.007953362380239097,-0.008322117552161216,0.004999881640753963,0.022918737085366788,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.0,0.2,0.2
"*BU, *Starch",-0.004435945712029935,0.057312071424993595,0.004851052625612782,-0.001290304061364044,-0.017383812987668945,0.0005756780471314088,-0.01677641408687288,0.00521077600731091,0.0017148852907121167,0.02151563573459333,0.0038984001156958663,-0.0013021619905802329,-0.0030280986936254933,-0.004245787623592396,0.003075701259076594,-0.045261056546799155,0.0,0.0,0.0,0.019836483401331036,0.009303972052240912,0.005530418701131234,0.0051345761628313535,-0.04727809197523378,0.016135711414231493,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.2,0.0,0.2
"*BU, *Xylan",-0.005281861380419945,0.05849446200850336,0.007037831018255517,-0.001493757246908816,-0.017256903595883735,-0.0023790422827005384,-0.023329489949074658,0.0049605197679590115,0.002242624536156654,0.022902665502307094,0.0013549777746877873,-0.0020033807561478842,-0.0033335887640714656,-0.004407021559097548,0.0018430923060937347,-0.04511550247838552,0.0,0.0,0.0,0.020030363134362485,0.00819964434274218,0.01067592784085057,0.004118483002212915,-0.0005076193436980251,-0.03298976153643293,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.2,0.2,0.2,0.2,0.2,0.0
"*BU, AcGum",-0.005175136893310329,0.08138939420438628,0.0060524426976388155,-0.004171913025731392,-0.006897009812634098,-0.0018846535276282885,-0.010954376938329508,0.0010635564069856344,0.002684904099865391,0.010354418563233183,0.0034186696024103625,-0.0017503309097479667,0.0025360420515591502,-0.008380852013149047,0.0011703126657415495,-0.04070776459506967,0.0,0.0,0.0,0.20179116671566263,-0.00015137818218632264,-0.03682447077706457,-0.005905342811549253,-0.04204367471181534,-0.03354491187259555,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,1.0,0.0,0.0,0.0,0.0,0.0
"*BU, ArGal",-0.0011369767598807814,0.03347873708910563,0.0019012589566409588,-0.0010072111998769375,-0.010739594313570045,-0.0001257105188613587,-0.007875084509565072,0.0016714879514818847,0.0012160951915112402,0.009860478087582369,0.0012957318381152374,-0.00043254770169203974,-0.002634252365678547,-0.0019068541530181046,0.0003657086616889997,-0.025399864673275832,0.0,0.0,0.0,-0.018032974727790464,0.012770886803892524,-0.011368415450507945,-0.004849050617353485,-0.03618350482799789,-0.028235812810334285,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.09999550022498875,0.0,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.9999550022498874,0.7142892857143112,0.7936547619047618,0.9999550022498874,0.9160407086455908,0.0,1.0,0.0,0.0,0.0,0.0
