Experiments,BLabs<--ACabs,BLabs<--BAabs,BLabs<--BHabs,BLabs<--BLabs,BLabs<--BUabs,BLabs<--CAabs,BLabs<--CCabs,BLabs<--CHabs,BLabs<--DFabs,BLabs<--ELabs,BLabs<--ERabs,BLabs<--FPabs,BLabs<--PCabs,BLabs<--PJabs,BLabs<--RIabs,BLabs<--pH,BLabs<--Lactate,BLabs<--Butyrate,BLabs<--Acetate,BLabs<--AcGum,BLabs<--ArGal,BLabs<--Inulin,BLabs<--Pectin,BLabs<--Starch,BLabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-3Inulin-1Pectin-1Starch-1Xylan,0.02359146164620624,-0.03023138379349428,0.0,0.09479117144227904,-0.0737010889193591,0.011915717575260821,0.0,0.006775648935752756,-0.014589653076494442,0.0,-0.017590067349374294,-0.008212335243382874,0.0,0.0,0.0024430100970408495,0.0,0.0,0.0,0.0,0.0,0.0,0.09846789556938935,0.0376051410977893,0.027838095803471172,6.847412270658156e-05,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-3Inulin-1Pectin-2Xylan,0.008339190881492363,-0.0332602947536442,0.0,0.09971409104764462,-0.0515303917022215,0.0031980200567179257,0.0,0.0019407513447933728,0.00013424805365502834,0.0,-0.02030378994014528,-0.005634850098027123,0.0,0.0,0.0012234566319319936,0.0,0.0,0.0,0.0,0.0,0.0,0.08224896776179473,0.03555074344492621,0.0,0.015364190667039819,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.0,0.3333333333333333
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Starch,0.022062509786337614,-0.008796330179191299,0.0,0.16072632587100896,-0.07139023745225535,0.004175709301812781,0.0,0.005969431872169177,-0.002198124433764153,0.0,-0.020021573174744844,-0.007676973525020812,0.0,0.0,-0.008268492684389154,0.0,0.0,0.0,0.0,0.0,0.0,0.13640515649199692,0.03025673075656717,0.01053196657449007,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Xylan,0.009225508146401908,-0.02296409657638934,0.0,0.141881188015557,-0.06586582040310734,0.0061270758095714785,0.0,0.004391109363900291,-0.006858149491664436,0.0,-0.025802501373820834,-0.0011642100548164712,0.0,0.0,-0.0028754474802149665,0.0,0.0,0.0,0.0,0.0,0.0,0.1360972233944469,0.04472141433507204,0.0,0.016916636739754014,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-4Inulin-2Pectin,0.002502205315977335,-0.0115292526781559,0.0,0.1548177430406213,-0.07872413601726294,0.007357405871152878,0.0,-0.0012376050464808941,-0.007216132897883654,0.0,-0.014860779326409102,-0.01589720817282796,0.0,0.0,0.05565499551594257,0.0,0.0,0.0,0.0,0.0,0.0,0.14864619858562947,0.07319768546149134,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
AC-BA-BL-BU-CA-CH-DF-ER-FP-RI-Inulin,0.025494941066773164,-0.009336504553045546,0.0,0.1876101167872548,-0.047048669485818775,0.011284360307313147,0.0,0.00747896491416863,-0.00284164199339492,0.0,-0.02716294995376042,0.00039082508356798264,0.0,0.0,-0.010218841600276175,0.0,0.0,0.0,0.0,0.0,0.0,0.1969095810449549,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.7142857142856683,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-CH-DF-ER-RI-4Inulin-1Pectin-1Starch,0.030766610614955427,-0.008981118584051729,0.0,0.16002535135485232,-0.07165202312171459,0.007702814787626267,0.0,-0.003183641191571951,-0.004612098122015596,0.0,-0.02676670514047146,0.0,0.0,0.0,-0.01288832314312458,0.0,0.0,0.0,0.0,0.0,0.0,0.15434117070399225,0.03579958565533161,0.009626455791294574,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CA-CH-DF-ER-RI-4Inulin-1Pectin-1Xylan,0.03181744795292616,-0.014170207735151052,0.0,0.14842895390465854,-0.05896595474332571,0.004223651252686977,0.0,0.0015492632053792476,-0.0036338519304990767,0.0,-0.02459219768643379,0.0,0.0,0.0,-0.01527765542268753,0.0,0.0,0.0,0.0,0.0,0.0,0.14317785846069456,0.02977180331945419,0.0,0.008221189305186272,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CA-CH-EL-ER-FP-PC-AcGum,-0.0016611041057677496,-0.004704160904068323,0.0,0.015390911405639989,-0.007562013431673958,0.002197371707076118,0.0,0.0014163096923203696,0.0,-0.004199468131576266,-0.013938524560736758,-0.0015831814546670233,-0.0033942750610765956,0.0,0.0,0.0,0.0,0.0,0.0,0.018038134844530197,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-CH-EL-ER-FP-RI-3Inulin-1Pectin-2Starch,-0.0011250697748942508,-0.006006961998840173,0.0,0.04594405122204787,-0.03494917042553425,0.004558798158541322,0.0,-0.009249095701509051,0.0,-0.06398147763684392,-0.004043082732500302,0.0015350276500814492,0.0,0.0,-0.011242589835698405,0.0,0.0,0.0,0.0,0.0,0.0,0.04085539555591014,0.007167302692929904,0.01919663746634291,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.0,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.5,0.1666666666666666,0.3333333333333333,0.0
AC-BA-BL-BU-CA-DF-EL-ER-FP-RI-5Inulin-1Pectin,0.007132037542760372,-0.002967292722314596,0.0,0.13368573039770126,-0.09962254678830504,0.0032170434249565007,0.0,0.0,-0.00479962769895792,-0.042667127586901187,-0.007330811815336347,-0.0006068877875804902,0.0,0.0,0.011244929116219281,0.0,0.0,0.0,0.0,0.0,0.0,0.08120530664455146,0.017139744013547897,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.7599620019004051,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CA-DF-ER-RI-Inulin,0.009503233927087141,-0.01126588024915411,0.0,0.1832745952460055,-0.01928539785484855,0.012247570253048953,0.0,0.0,-0.0017461192865784352,0.0,-0.030460182577371597,0.0,0.0,0.0,-0.003918227166510546,0.0,0.0,0.0,0.0,0.0,0.0,0.1757359210616694,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-CA-ER-FP-PC-RI-Xylan,-0.0019710817090843034,-0.013760197016855946,0.0,0.0019322906256369922,0.013501914663483267,0.0030607326847055683,0.0,0.0,0.0,0.0,-0.0020359279587864876,0.002952256523396658,0.0042333434052441435,0.0,-0.002436437401110711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005476893816629182,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.999950002499775,0.0,0.0,0.0,0.0,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BL-BU-CC-CH-DF-ER-FP-4Inulin-1Pectin-1Starch,0.019186112843453885,-0.019696733355522154,0.0,0.1129559357650578,-0.05061522489413619,0.0,-0.03070099961478263,0.011116892285645007,-0.001579808071255684,0.0,-0.020582242961972953,-0.016529128514230253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12852188479155302,0.041922947438433764,0.05444596873130649,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CC-CH-DF-ER-FP-5Inulin-1Pectin,0.02394769619595969,-0.01901532070977347,0.0,0.17259559720488532,-0.0625633913136664,0.0,-0.008869558966363825,-0.01136455578463418,-0.0056723493727899735,0.0,-0.007463529883396058,-0.003998798894740287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1640231024828695,0.07363394956060108,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CC-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Starch,0.008623435058527522,-0.01941129554890924,0.0,0.1239676076090998,-0.0401043358983265,0.0,-0.006159170634216732,0.004848267262180646,-0.00849909863124291,0.0,-0.017385070936547384,-0.010881745153003268,0.0,0.0,0.006662745339175065,0.0,0.0,0.0,0.0,0.0,0.0,0.10696120549821192,0.04071895271125767,0.008143115788698196,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CC-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Xylan,0.013295537067784203,-0.019312986276215978,0.0,0.1232948365310828,-0.060886492771613926,0.0,-0.023542728999422655,0.022308520196626585,-0.008477501157257292,0.0,-0.027172342563668888,-0.007534058143695195,0.0,0.0,-0.010555451528893577,0.0,0.0,0.0,0.0,0.0,0.0,0.13079911698069838,0.024551522323033877,0.0,0.04113989338899652,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.7142857142858826,0.0,0.0,0.9160361284651318,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CC-CH-DF-ER-FP-RI-5Inulin-1Pectin,0.02588575885165483,-0.019355798326432704,0.0,0.17565371692180634,-0.03161269049160183,0.0,-0.013171774987131356,-0.002918123360723257,-0.0030579549027606847,0.0,-0.013255888130515814,-0.010579393804073333,0.0,0.0,-0.009116967953741551,0.0,0.0,0.0,0.0,0.0,0.0,0.1558309059590101,0.03470015190541744,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CC-CH-EL-ER-FP-PC-PJ-AcGum-Inulin,-0.0049631063722901875,-0.004856877908524539,0.0,0.017894359945785254,-0.020652870641141716,0.0,-0.001509964278536952,-0.002073509023628301,0.0,-0.006972103664237592,-0.00029739196826186444,-0.0006437920706553592,-0.008054383306039704,-0.012319939430906542,0.0,0.0,0.0,0.0,0.0,0.015277013079159789,0.0,0.02917256563927771,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.999950002499775,0.0,0.5,0.0,0.5,0.0,0.0,0.0
AC-BA-BL-BU-CC-CH-ER-FP-PC-RI-3Inulin-2Pectin-1Starch,0.001138630633552869,-0.0005331937637594012,0.0,0.04574491878479926,-0.009048827406432893,0.0,-0.017771739202241104,-0.006010210329097592,0.0,0.0,-1.963797128862805e-06,-0.0021667287995417914,-0.04725894673417012,0.0,-0.0034740533058842025,0.0,0.0,0.0,0.0,0.0,0.0,0.03292212293793758,0.0043586067234476404,0.002101384258518616,0.0,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.999950002500075,0.0,0.0,0.999950002500075,0.7142857142858826,0.7936507936509524,0.0,0.9160361284651318,0.0,0.0,0.5,0.3333333333333333,0.1666666666666666,0.0
AC-BA-BL-BU-CC-CH-FP-PC-PJ-ArGal,-0.0005034392740091552,-0.0029742862452226486,0.0,0.010036675502424654,0.0010995809140655658,0.0,-0.003912333821695622,-0.0011465061891257114,0.0,0.0,0.0,-0.0011488401897899482,-0.0017221707131956582,-0.0031173350112310245,0.0,0.0,0.0,0.0,0.0,0.0,0.003388655027779548,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.0,1.0,0.7936507936507142,0.999950002499775,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AC-BA-BL-BU-CC-DF-ER-FP-RI-Inulin,1.3851601144541865e-06,-0.005402927813322648,0.0,0.1747928982519585,-0.034179093316197395,0.0,-0.001729465049246083,0.0,-0.0012829637397890506,0.0,-0.019144700961592404,0.0031120537820717564,0.0,0.0,-0.005331470995493557,0.0,0.0,0.0,0.0,0.0,0.0,0.17737610719126204,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.7142857142856683,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-CH-DF-EL-PC-RI-Inulin,0.008311574063871218,-0.003272717413694962,0.0,0.0884887508886016,-0.04272438974484154,0.0,0.0,-0.011161098094738049,-0.01953701322655315,-0.0255637742255045,0.0,0.0,-0.030702892326466415,0.0,0.0026652991123821425,0.0,0.0,0.0,0.0,0.0,0.0,0.0997575748225917,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.6881322633868306,0.0,0.0,0.7936507936507142,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-CH-DF-ER-FP-PJ-RI-5Inulin-1Pectin,0.009462244808673859,-0.014419398549944163,0.0,0.1378667324781418,-0.07076612506061793,0.0,0.0,-0.018099860288202763,-0.0019353177398443223,0.0,-0.015262083150446415,-0.0009314637631177902,0.0,-0.043352681398391726,0.016286515910178424,0.0,0.0,0.0,0.0,0.0,0.0,0.14381890464574099,0.040453721582889554,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.999950002500375,0.9160361284654067,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Starch,0.02224480176810175,-0.009122306387871504,0.0,0.111402123933658,-0.08061036746948957,0.0,0.0,0.010877805203199387,-0.0023416601121425628,0.0,-0.012984194234013558,-0.0033991975709795953,0.0,0.0,-0.013831502571702004,0.0,0.0,0.0,0.0,0.0,0.0,0.14870304130017759,0.030810149013996126,0.008442527172155679,0.0,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.999950002500075,0.0,0.0,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.7142857142858826,0.0,0.0,0.9160361284651318,0.0,0.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0
AC-BA-BL-BU-CH-DF-ER-FP-RI-4Inulin-1Pectin-1Xylan,0.02413117797113955,-0.008688409999012946,0.0,0.12931845672428607,-0.04045385494828224,0.0,0.0,0.008462330955080689,-0.009014902263879776,0.0,-0.01620764546096325,-0.0015351116890087724,0.0,0.0,-0.013024167995899916,0.0,0.0,0.0,0.0,0.0,0.0,0.11389079224318266,0.021809196658432485,0.0,0.003221282921731472,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.999950002500375,0.0,0.0,0.999950002500375,0.999950002500375,0.0,0.999950002500375,0.714285714286097,0.0,0.0,0.9160361284654067,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.1666666666666666
AC-BA-BL-BU-CH-DF-ER-FP-RI-5Inulin-1Pectin,0.008439539355181512,-0.00908148678995314,0.0,0.17844974316124404,-0.04897926330921196,0.0,0.0,0.008342063143139794,-0.0050471169607979914,0.0,-0.006702276124131112,-0.0032438630504267557,0.0,0.0,-0.012737695305120377,0.0,0.0,0.0,0.0,0.0,0.0,0.16105112996661947,0.029809645244053433,0.0,0.0,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.999950002500075,0.0,0.0,0.999950002500075,0.999950002500075,0.0,0.999950002500075,0.7142857142858826,0.0,0.0,0.9160361284651318,0.0,0.0,0.8333333333333333,0.1666666666666666,0.0,0.0
AC-BA-BL-BU-CH-DF-FP-PC-PJ-ArGal,-0.00010403039176826891,-0.0003704461370311354,0.0,0.0029499686282614002,0.0009075992578721565,0.0,0.0,0.001156449464716665,0.0007365451032376808,0.0,0.0,-0.0016281075431438892,-0.0018843035365495346,-0.00458652816672364,0.0,0.0,0.0,0.0,0.0,0.0,0.0028228533211285653,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.0,1.0,0.7936507936507142,0.999950002499775,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AC-BA-BL-BU-CH-EL-ER-FP-PC-RI-AcGum,-0.004237504565112647,-0.012274492022004865,0.0,-0.0045822976334463986,-0.019483710550481363,0.0,0.0,0.021023645110073545,0.0,0.0342472791228266,-0.005077615890297152,-0.0022129666148906664,-0.008007398340851068,0.0,-0.003836179484746286,0.0,0.0,0.0,0.0,0.004441240868930306,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.0,0.0,0.999950002499775,0.0,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BL-BU-DF-EL-FP-RI-AcGum-Inulin,-0.004067506140057483,-0.01603027688258368,0.0,0.056867626409613244,-0.059887713469240975,0.0,0.0,0.0,-0.004807498872927998,-0.03946783808667375,0.0,-0.001868900827780042,0.0,0.0,-0.0038875858501895614,0.0,0.0,0.0,0.0,0.03368622126847343,0.0,0.03946347245136681,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.0,0.0,0.0,0.999950002499775,0.6881322633868306,0.0,0.7142857142856683,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0
AC-BA-BL-BU-EL-ER-FP-PC-Inulin,-0.004245775286108255,-0.006803416217175813,0.0,0.1408995628500214,-0.020570381472890194,0.0,0.0,0.0,0.0,0.01957831666088448,-0.005041430059533853,-0.0003112175752623723,-0.006365626978759582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1022006799108707,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.0,0.0,0.0,0.0,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-EL-ER-FP-PC-PJ-RI-Inulin,-0.01794578574065651,0.0014046427039873031,0.0,0.11890681362932637,-0.02711317723705655,0.0,0.0,0.0,0.0,0.05283423770396482,-0.009697300781096731,-0.012340831137927515,0.008666505948418663,-0.004050023975737747,0.0003251459538227036,0.0,0.0,0.0,0.0,0.0,0.0,0.10488577107233661,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.0,0.0,0.0,0.0,0.6881322633868306,0.999950002499775,0.7142857142856683,0.7936507936507142,0.999950002499775,1.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-EL-ER-PC-PJ-AcGum-Inulin,0.0001311499180029268,-0.007453087292125691,0.0,0.035480722218104034,-0.021585956296843033,0.0,0.0,0.0,0.0,-0.0012248680197998233,-0.010581702236895975,0.0,0.0023529168987727685,-0.01031045060928749,0.0,0.0,0.0,0.0,0.0,0.012928342709884695,0.0,0.03390293740464941,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.0,0.0,0.0,0.0,0.6881322633868306,0.999950002499775,0.0,0.7936507936507142,0.999950002499775,0.0,0.5,0.0,0.5,0.0,0.0,0.0
AC-BA-BL-BU-EL-ER-PC-PJ-RI-Inulin,0.002996130036595075,-0.008021127594553906,0.0,0.09233613028798414,-0.022489066114244255,0.0,0.0,0.0,0.0,0.00782661355080326,0.0028606793316810026,0.0,0.021379253624573998,-0.0030323853716254234,-0.007204049874259078,0.0,0.0,0.0,0.0,0.0,0.0,0.11483810513543533,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.0,0.0,0.0,0.0,0.6881322633868306,0.999950002499775,0.0,0.7936507936507142,0.999950002499775,1.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-ER-FP-PJ-RI-Inulin,-0.011012767513210956,-0.0018863374224075903,0.0,0.15103620799401632,-0.03861783201304766,0.0,0.0,0.0,0.0,0.0,-0.022046257096987504,0.0027024698658631397,0.0,-0.024952657878972016,-0.0006004708747451121,0.0,0.0,0.0,0.0,0.0,0.0,0.15588478450305188,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.7142857142856683,0.0,0.999950002499775,1.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-BU-FP-PJ-RI-Inulin,-0.0028391934867049084,-0.008506660381781644,0.0,0.17577062087968506,-0.03096597757318924,0.0,0.0,0.0,0.0,0.0,0.0,0.0012436827708934915,0.0,-0.025849253838432246,-0.008224477381284895,0.0,0.0,0.0,0.0,0.0,0.0,0.15929900864460345,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.999950002499775,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142856683,0.0,0.999950002499775,1.0,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BL-CA-CC-CH-DF-ER-FP-Starch,-0.00479489701050941,-0.05571523464649268,0.0,0.016624119335218616,0.0,0.017300012005169108,0.0003366478030448375,-0.0009948876990086358,-0.005473463780894552,0.0,-0.004583619686815402,0.010486585579043172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011366367152811068,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.0,0.999950002499775,0.999950002499775,0.999950002499775,0.999950002499775,0.0,0.999950002499775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BL-CA-CC-DF-EL-ER-PC-RI-AcGum,-0.0034805207646318843,-0.005389705300331116,0.0,0.00846997577519644,0.0,-0.001669322916616996,-0.001318149446021943,0.0,-0.0019347935116716794,0.0034622973318965663,-0.013309125699812458,0.0,-0.0013723425301057951,0.0,0.0009325268190531503,0.0,0.0,0.0,0.0,0.015609160243045716,0.0,0.0,0.0,0.0,0.0,0.999950002499775,0.999950002499775,0.0,0.8895555222237889,0.0,0.999950002499775,0.999950002499775,0.0,0.999950002499775,0.6881322633868306,0.999950002499775,0.0,0.7936507936507142,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
